booking_id,user_id,show_id,seats
1000998,1002248,1001992,1
1000999,1003690,1000490,1
1001000,1002137,1001185,1
1001001,1004274,1001448,3
1001002,1003702,1000998,5
1001003,1004648,1004963,3
1001004,1000059,1000614,5
1001005,1003322,1001927,10
1001006,1003761,1004549,9
1001007,1000252,1004508,3
1001008,1004695,1000369,7
1001009,1002269,1003448,4
1001010,1003563,1002914,7
1001011,1000655,1001513,1
1001012,1001891,1001622,9
1001013,1003850,1004233,6
1001014,1004320,1004485,4
1001015,1004462,1004519,8
1001016,1003402,1000335,4
1001017,1002538,1002189,9
1001018,1004900,1003329,10
1001019,1000708,1001740,3
1001020,1004893,1004875,8
1001021,1000279,1001224,9
1001022,1002812,1004398,9
1001023,1003874,1001724,4
1001024,1002321,1002148,3
1001025,1003814,1000985,5
1001026,1004194,1001437,4
1001027,1002551,1004483,9
1001028,1003669,1002940,3
1001029,1000591,1000924,5
1001030,1003957,1004711,4
1001031,1000023,1003667,8
1001032,1003139,1000859,10
1001033,1004766,1003331,10
1001034,1001179,1004442,10
1001035,1003040,1001398,1
1001036,1004769,1002949,1
1001037,1000255,1002870,6
1001038,1000551,1000799,2
1001039,1001778,1003468,2
1001040,1001672,1001051,2
1001041,1002742,1004132,3
1001042,1001172,1003238,8
1001043,1001171,1000353,1
1001044,1002025,1000751,8
1001045,1001578,1001376,2
1001046,1003986,1003414,1
1001047,1001099,1002608,8
1001048,1003300,1001635,4
1001049,1001955,1004722,10
1001050,1004872,1002233,5
1001051,1001570,1003130,8
1001052,1004801,1001902,2
1001053,1001404,1004596,2
1001054,1003296,1003178,4
1001055,1001384,1002303,3
1001056,1004783,1001636,3
1001057,1003636,1001055,4
1001058,1002263,1004810,9
1001059,1003334,1002146,2
1001060,1000354,1003084,5
1001061,1003065,1002512,10
1001062,1000100,1001929,8
1001063,1002762,1003170,2
1001064,1002200,1002122,10
1001065,1001465,1004916,6
1001066,1003947,1000052,9
1001067,1003451,1003731,5
1001068,1004880,1002555,7
1001069,1000183,1000465,9
1001070,1000326,1001183,9
1001071,1000761,1001657,6
1001072,1003322,1002003,5
1001073,1002184,1004098,9
1001074,1004324,1003421,2
1001075,1002650,1003674,1
1001076,1004101,1000013,2
1001077,1004044,1001455,6
1001078,1003866,1003652,9
1001079,1004973,1000146,3
1001080,1003997,1002750,1
1001081,1003503,1001414,6
1001082,1002032,1002097,6
1001083,1002749,1000697,9
1001084,1004901,1001686,7
1001085,1000469,1002830,4
1001086,1001707,1001519,6
1001087,1004063,1004061,3
1001088,1004929,1003404,1
1001089,1003025,1000256,3
1001090,1002506,1001235,6
1001091,1003523,1001705,9
1001092,1000195,1002471,8
1001093,1003921,1002172,2
1001094,1003305,1000432,10
1001095,1001747,1001706,1
1001096,1002508,1003164,3
1001097,1001224,1000686,2
1001098,1002390,1002892,4
1001099,1003037,1000574,3
1001100,1000235,1001297,1
1001101,1003263,1000626,5
1001102,1004907,1003053,4
1001103,1002616,1001844,4
1001104,1003087,1002025,4
1001105,1003784,1003141,9
1001106,1001388,1004757,10
1001107,1002229,1001096,7
1001108,1004778,1002800,7
1001109,1003999,1004731,3
1001110,1000027,1000976,1
1001111,1000487,1000968,1
1001112,1003731,1004707,4
1001113,1003496,1000600,3
1001114,1000880,1004685,10
1001115,1001349,1004022,8
1001116,1000706,1001268,2
1001117,1002154,1002351,7
1001118,1002532,1001423,6
1001119,1001432,1000999,4
1001120,1002759,1000596,1
1001121,1002850,1001083,8
1001122,1000554,1003594,6
1001123,1000861,1004967,7
1001124,1002177,1002213,5
1001125,1000465,1004716,6
1001126,1002122,1001500,4
1001127,1003352,1000695,8
1001128,1004107,1004156,8
1001129,1004864,1000309,3
1001130,1003632,1003871,9
1001131,1003976,1001231,10
1001132,1002609,1004250,5
1001133,1000240,1003172,7
1001134,1003617,1002104,2
1001135,1004322,1003883,9
1001136,1002764,1004551,4
1001137,1000846,1003435,7
1001138,1002823,1000027,1
1001139,1003018,1000002,5
1001140,1000288,1004389,10
1001141,1003674,1002151,4
1001142,1000120,1004948,8
1001143,1001801,1001542,1
1001144,1000898,1004284,4
1001145,1003066,1004979,6
1001146,1002362,1002498,2
1001147,1001518,1001250,5
1001148,1004908,1001531,5
1001149,1001797,1000408,10
1001150,1001308,1001678,3
1001151,1000397,1003484,2
1001152,1002502,1004328,1
1001153,1000312,1000447,2
1001154,1002010,1000471,9
1001155,1004726,1002665,5
1001156,1004827,1002013,7
1001157,1004643,1002661,1
1001158,1004211,1004986,4
1001159,1002067,1001437,6
1001160,1000536,1003714,10
1001161,1004297,1003607,3
1001162,1004729,1004169,3
1001163,1001423,1004061,8
1001164,1004462,1001377,2
1001165,1000353,1002198,8
1001166,1004731,1003888,3
1001167,1004201,1002151,6
1001168,1003722,1002101,6
1001169,1001899,1000733,6
1001170,1000596,1000777,1
1001171,1001320,1004275,1
1001172,1004581,1003247,2
1001173,1001289,1004602,4
1001174,1001391,1003961,6
1001175,1000233,1003614,4
1001176,1000730,1000816,7
1001177,1003156,1003144,7
1001178,1003570,1000782,10
1001179,1004077,1003560,4
1001180,1001496,1001845,10
1001181,1004770,1001189,2
1001182,1001144,1000525,5
1001183,1000062,1003384,8
1001184,1000731,1002610,5
1001185,1000189,1001390,1
1001186,1002488,1002335,6
1001187,1004560,1004689,7
1001188,1003143,1000972,1
1001189,1003042,1000762,4
1001190,1002309,1002901,1
1001191,1001739,1004845,1
1001192,1002451,1000952,7
1001193,1002188,1000168,7
1001194,1000748,1002659,3
1001195,1001135,1001785,1
1001196,1003080,1001609,1
1001197,1002986,1004831,2
1001198,1002555,1001526,1
1001199,1002338,1000207,9
1001200,1000437,1001194,6
1001201,1002636,1003817,8
1001202,1000239,1001891,9
1001203,1004531,1000319,10
1001204,1004419,1003112,4
1001205,1000727,1004166,5
1001206,1002817,1002765,1
1001207,1002175,1002801,9
1001208,1004093,1004855,8
1001209,1000036,1004827,4
1001210,1002304,1003596,4
1001211,1001172,1001330,9
1001212,1002281,1004261,10
1001213,1001464,1000962,9
1001214,1000407,1002626,6
1001215,1002957,1000396,1
1001216,1004078,1002162,7
1001217,1001762,1001817,4
1001218,1002376,1002704,1
1001219,1004021,1001155,9
1001220,1003727,1000483,5
1001221,1003149,1004504,6
1001222,1001160,1000741,6
1001223,1001120,1004552,4
1001224,1001594,1003395,5
1001225,1000304,1000439,3
1001226,1004960,1001672,10
1001227,1003086,1004984,5
1001228,1001950,1004264,7
1001229,1002896,1004616,6
1001230,1004013,1001657,4
1001231,1001919,1004667,10
1001232,1001977,1000319,10
1001233,1001305,1001570,1
1001234,1003322,1000614,5
1001235,1001649,1000298,9
1001236,1000063,1003443,3
1001237,1004517,1002459,3
1001238,1003719,1002478,6
1001239,1001756,1004964,7
1001240,1004648,1004121,1
1001241,1003990,1002955,9
1001242,1004733,1004113,5
1001243,1000446,1004087,8
1001244,1004575,1003467,1
1001245,1003084,1000627,5
1001246,1004074,1003439,1
1001247,1002501,1000114,10
1001248,1004049,1003679,5
1001249,1004405,1004244,4
1001250,1001759,1001019,2
1001251,1001369,1003610,7
1001252,1000634,1000046,5
1001253,1003599,1003753,5
1001254,1000889,1002819,2
1001255,1004583,1002085,1
1001256,1003701,1004381,10
1001257,1001180,1004887,9
1001258,1004654,1004507,9
1001259,1000693,1002814,3
1001260,1001020,1000833,1
1001261,1004821,1004737,8
1001262,1003514,1004747,2
1001263,1004939,1003700,3
1001264,1002883,1000879,2
1001265,1004509,1000861,4
1001266,1002728,1003223,10
1001267,1000612,1000658,3
1001268,1003054,1004389,10
1001269,1001060,1003867,1
1001270,1002420,1001052,1
1001271,1002349,1002726,4
1001272,1002757,1004023,1
1001273,1000979,1000954,6
1001274,1002041,1000118,7
1001275,1003364,1000261,9
1001276,1000874,1003388,7
1001277,1001501,1004768,8
1001278,1001646,1004608,10
1001279,1001585,1002015,6
1001280,1002729,1004558,6
1001281,1001726,1002083,8
1001282,1002129,1003763,2
1001283,1000285,1000418,5
1001284,1003202,1001393,5
1001285,1003034,1004170,2
1001286,1002101,1001414,4
1001287,1000756,1000133,7
1001288,1004523,1004748,3
1001289,1002300,1004706,6
1001290,1001789,1004958,2
1001291,1000175,1000540,9
1001292,1000552,1002963,4
1001293,1002484,1003966,3
1001294,1003930,1003569,1
1001295,1003484,1000960,6
1001296,1004950,1002424,6
1001297,1002415,1003007,4
1001298,1000024,1001938,10
1001299,1004258,1004349,6
1001300,1000044,1004606,6
1001301,1002121,1003828,2
1001302,1000854,1001253,2
1001303,1002069,1003962,3
1001304,1000593,1000490,9
1001305,1004835,1004704,4
1001306,1001216,1002408,8
1001307,1000184,1004964,3
1001308,1002588,1001667,2
1001309,1000764,1002128,1
1001310,1000753,1001547,8
1001311,1003721,1003951,6
1001312,1002148,1000063,3
1001313,1001715,1001571,8
1001314,1003275,1002863,4
1001315,1002828,1000017,9
1001316,1002691,1001733,9
1001317,1003904,1003869,9
1001318,1000864,1003800,9
1001319,1002994,1003012,8
1001320,1001202,1001364,9
1001321,1003629,1000495,5
1001322,1001766,1000546,2
1001323,1000261,1000023,8
1001324,1001590,1004212,2
1001325,1004381,1003304,6
1001326,1002938,1004162,4
1001327,1002582,1000179,5
1001328,1004818,1002451,5
1001329,1001214,1002817,5
1001330,1000599,1003620,7
1001331,1004802,1003274,9
1001332,1003515,1001761,8
1001333,1001524,1001063,6
1001334,1002054,1001039,1
1001335,1001684,1001832,5
1001336,1002141,1000030,2
1001337,1000908,1001290,8
1001338,1000079,1001387,3
1001339,1003822,1004831,2
1001340,1004235,1002631,4
1001341,1003998,1004594,2
1001342,1000843,1002551,4
1001343,1003959,1004718,7
1001344,1004661,1004767,7
1001345,1001101,1004809,8
1001346,1001347,1003987,2
1001347,1000586,1001332,10
1001348,1002441,1004196,3
1001349,1000411,1000533,9
1001350,1004039,1002039,8
1001351,1000526,1003591,5
1001352,1002587,1002768,9
1001353,1000653,1004508,4
1001354,1004890,1001313,4
1001355,1001496,1003619,5
1001356,1003704,1001382,3
1001357,1004903,1002963,8
1001358,1003139,1002622,4
1001359,1004233,1002769,2
1001360,1003070,1003324,2
1001361,1003410,1002224,3
1001362,1003592,1003002,8
1001363,1002902,1004705,10
1001364,1003505,1002162,6
1001365,1001956,1001428,10
1001366,1003024,1000900,9
1001367,1001161,1002014,8
1001368,1004249,1000106,4
1001369,1001951,1002271,10
1001370,1000307,1004117,4
1001371,1002341,1002890,8
1001372,1003960,1001613,3
1001373,1000556,1002079,2
1001374,1000814,1003522,4
1001375,1002457,1004640,9
1001376,1004197,1004697,8
1001377,1003205,1004977,8
1001378,1004572,1001520,6
1001379,1002381,1000821,3
1001380,1001001,1000773,9
1001381,1003407,1001115,9
1001382,1002293,1003248,8
1001383,1004027,1001811,6
1001384,1002159,1001508,2
1001385,1001616,1001486,6
1001386,1000950,1003610,2
1001387,1000272,1004933,1
1001388,1000316,1000194,9
1001389,1003942,1002236,10
1001390,1001533,1002533,9
1001391,1000964,1004083,7
1001392,1002552,1002708,9
1001393,1003204,1001781,5
1001394,1001022,1004866,1
1001395,1000310,1000350,10
1001396,1002846,1000704,10
1001397,1001502,1004029,4
1001398,1003302,1003949,9
1001399,1003402,1003058,8
1001400,1001502,1004025,10
1001401,1003613,1000083,10
1001402,1000029,1002997,7
1001403,1002372,1001670,10
1001404,1001611,1004437,10
1001405,1004879,1003358,7
1001406,1000737,1004242,8
1001407,1000073,1001314,2
1001408,1001389,1004240,6
1001409,1000789,1000153,3
1001410,1004903,1000101,9
1001411,1001382,1002503,10
1001412,1001295,1004556,7
1001413,1002902,1003829,6
1001414,1004900,1000768,7
1001415,1002492,1002372,2
1001416,1003042,1002324,3
1001417,1002713,1003328,9
1001418,1003385,1001980,9
1001419,1004368,1003364,3
1001420,1000429,1003092,9
1001421,1002447,1000476,9
1001422,1000851,1004599,7
1001423,1002904,1000440,5
1001424,1003933,1002377,4
1001425,1002257,1001235,2
1001426,1004526,1003947,3
1001427,1004262,1000132,7
1001428,1002052,1003494,5
1001429,1001855,1002604,6
1001430,1001310,1004336,8
1001431,1001428,1000540,7
1001432,1004650,1004945,7
1001433,1003112,1003830,8
1001434,1004482,1003561,5
1001435,1004296,1000798,8
1001436,1001208,1000254,5
1001437,1002108,1002518,4
1001438,1003504,1001956,5
1001439,1001115,1000460,9
1001440,1004529,1003635,7
1001441,1001455,1000700,3
1001442,1003715,1003642,7
1001443,1004577,1002349,10
1001444,1003279,1000912,1
1001445,1002744,1000927,2
1001446,1001201,1004584,9
1001447,1004808,1004927,5
1001448,1004765,1003558,1
1001449,1003534,1001621,3
1001450,1003788,1000970,8
1001451,1001578,1004763,9
1001452,1004282,1002950,4
1001453,1002695,1004300,8
1001454,1003321,1003904,2
1001455,1003336,1000957,3
1001456,1000133,1001963,2
1001457,1000490,1000192,7
1001458,1003066,1004575,1
1001459,1000330,1000200,6
1001460,1003699,1001137,1
1001461,1000204,1004036,2
1001462,1003018,1004843,5
1001463,1004247,1004882,5
1001464,1001690,1004569,3
1001465,1002974,1002401,1
1001466,1003742,1004124,3
1001467,1002638,1003116,7
1001468,1003640,1002375,6
1001469,1004784,1000690,9
1001470,1002487,1004495,1
1001471,1001152,1001124,10
1001472,1000190,1000526,7
1001473,1001012,1000101,2
1001474,1002416,1004022,6
1001475,1001481,1002886,2
1001476,1002828,1004291,6
1001477,1003964,1003903,1
1001478,1004242,1000774,8
1001479,1002642,1001913,6
1001480,1000744,1004537,4
1001481,1001363,1003245,2
1001482,1001786,1001545,7
1001483,1004145,1003814,7
1001484,1002147,1000485,2
1001485,1003719,1000908,6
1001486,1000593,1004047,1
1001487,1004862,1004501,5
1001488,1000276,1001840,6
1001489,1001939,1003034,1
1001490,1001960,1003061,9
1001491,1003953,1003356,6
1001492,1000799,1001831,2
1001493,1004172,1004896,1
1001494,1004524,1000227,6
1001495,1000051,1003724,6
1001496,1004162,1004096,9
1001497,1003402,1000282,4
1001498,1000095,1004190,3
1001499,1003522,1004930,4
1001500,1003376,1000908,7
1001501,1001475,1002035,4
1001502,1000227,1002510,1
1001503,1001326,1001647,7
1001504,1000518,1004315,2
1001505,1000515,1002290,2
1001506,1002529,1002593,3
1001507,1000906,1002726,6
1001508,1000689,1001448,4
1001509,1001982,1003289,6
1001510,1001701,1002385,7
1001511,1001226,1002371,1
1001512,1004958,1000552,3
1001513,1003039,1003466,2
1001514,1001696,1001927,5
1001515,1003056,1002475,4
1001516,1002210,1001899,7
1001517,1003981,1000894,5
1001518,1002470,1001316,7
1001519,1004391,1003840,9
1001520,1000834,1003774,2
1001521,1000143,1003228,3
1001522,1003001,1004000,9
1001523,1003990,1003203,3
1001524,1002688,1004394,5
1001525,1000316,1002680,4
1001526,1001832,1000971,8
1001527,1001697,1000469,7
1001528,1003120,1001309,10
1001529,1001973,1003041,8
1001530,1000470,1004779,2
1001531,1003241,1004892,2
1001532,1004471,1003005,1
1001533,1001183,1004991,5
1001534,1000296,1000855,7
1001535,1001345,1001956,10
1001536,1000191,1004460,8
1001537,1003764,1004611,5
1001538,1002834,1000977,8
1001539,1000263,1003454,6
1001540,1004236,1003260,8
1001541,1000560,1003801,3
1001542,1001270,1002607,10
1001543,1003049,1000662,1
1001544,1002159,1001930,6
1001545,1004333,1003882,2
1001546,1001114,1003780,9
1001547,1001939,1001695,8
1001548,1001407,1001620,1
1001549,1002636,1004584,9
1001550,1001389,1000041,8
1001551,1002172,1003881,6
1001552,1004427,1000610,9
1001553,1004894,1003356,5
1001554,1004964,1004872,3
1001555,1000800,1002365,10
1001556,1001181,1002183,5
1001557,1000720,1004485,4
1001558,1001122,1002213,5
1001559,1001036,1000088,3
1001560,1003286,1004870,4
1001561,1004847,1002791,1
1001562,1002429,1004557,3
1001563,1004798,1000896,8
1001564,1001289,1002276,2
1001565,1003762,1002846,6
1001566,1001435,1000370,5
1001567,1001684,1004250,9
1001568,1004622,1001910,7
1001569,1000494,1003419,2
1001570,1003481,1003102,2
1001571,1002887,1000162,8
1001572,1000220,1002561,4
1001573,1003207,1002935,10
1001574,1001003,1000632,5
1001575,1000125,1000048,10
1001576,1002567,1004516,2
1001577,1003903,1003768,7
1001578,1002590,1000998,1
1001579,1004162,1003161,2
1001580,1002144,1003406,3
1001581,1002103,1000532,10
1001582,1002027,1001542,9
1001583,1003478,1004928,10
1001584,1002801,1004390,1
1001585,1000811,1004432,3
1001586,1002817,1000537,4
1001587,1002424,1001530,3
1001588,1001055,1000624,10
1001589,1000439,1003370,4
1001590,1002272,1002270,7
1001591,1000135,1002333,7
1001592,1002243,1000417,3
1001593,1000288,1004777,4
1001594,1003408,1002476,10
1001595,1003260,1002098,9
1001596,1003710,1002009,7
1001597,1002608,1002798,4
1001598,1002693,1002624,10
1001599,1002557,1001164,10
1001600,1001305,1003979,3
1001601,1002581,1002116,4
1001602,1004409,1001018,9
1001603,1003059,1001030,5
1001604,1001357,1002071,3
1001605,1000027,1002906,8
1001606,1002848,1001854,1
1001607,1001526,1001898,2
1001608,1004072,1002459,4
1001609,1000517,1004910,9
1001610,1003454,1001796,7
1001611,1003177,1003141,4
1001612,1003387,1001128,10
1001613,1002959,1003393,10
1001614,1001493,1003844,3
1001615,1000225,1003650,4
1001616,1003919,1004065,7
1001617,1001249,1002486,6
1001618,1004430,1002922,4
1001619,1003897,1002979,1
1001620,1000989,1000909,7
1001621,1004598,1004338,4
1001622,1002336,1004544,10
1001623,1004133,1002354,1
1001624,1004163,1004534,9
1001625,1002729,1003364,8
1001626,1003460,1000903,10
1001627,1003211,1003951,7
1001628,1002612,1002466,8
1001629,1002655,1000094,6
1001630,1003792,1004067,10
1001631,1003112,1002465,9
1001632,1002756,1004392,6
1001633,1000643,1000113,4
1001634,1003640,1004885,9
1001635,1000494,1004918,3
1001636,1003411,1004995,7
1001637,1000660,1004408,8
1001638,1000321,1001232,10
1001639,1003918,1000941,5
1001640,1003815,1000888,5
1001641,1000046,1002545,1
1001642,1002111,1001166,8
1001643,1000938,1001370,2
1001644,1002443,1003920,9
1001645,1004467,1001879,5
1001646,1004707,1001967,5
1001647,1004952,1000641,4
1001648,1001777,1000739,1
1001649,1000692,1004899,5
1001650,1000351,1004079,7
1001651,1003927,1003614,10
1001652,1003425,1000681,6
1001653,1001056,1000113,1
1001654,1003058,1000294,7
1001655,1000657,1004407,2
1001656,1004305,1004221,3
1001657,1001043,1000065,7
1001658,1003421,1003361,10
1001659,1002576,1001562,10
1001660,1001671,1002289,3
1001661,1001565,1004991,8
1001662,1001328,1003123,10
1001663,1002580,1002034,4
1001664,1004007,1002864,1
1001665,1002273,1000350,10
1001666,1001075,1003771,6
1001667,1001296,1004158,1
1001668,1001860,1001096,4
1001669,1001375,1003054,6
1001670,1001835,1001451,3
1001671,1004103,1002543,3
1001672,1002827,1002864,2
1001673,1003210,1002130,5
1001674,1000801,1001034,5
1001675,1001387,1002385,10
1001676,1004479,1002308,3
1001677,1003283,1002213,5
1001678,1001320,1000470,2
1001679,1000007,1004048,5
1001680,1001568,1001462,6
1001681,1001814,1004746,7
1001682,1004748,1004041,5
1001683,1003949,1000124,7
1001684,1004757,1003103,9
1001685,1004182,1001190,2
1001686,1004141,1000721,7
1001687,1001976,1002276,8
1001688,1003737,1000004,9
1001689,1004347,1001679,3
1001690,1002300,1003873,10
1001691,1001823,1004396,7
1001692,1001685,1001071,10
1001693,1002031,1002511,7
1001694,1000900,1001505,10
1001695,1000437,1001323,9
1001696,1004507,1002736,5
1001697,1001779,1002386,3
1001698,1001786,1001547,8
1001699,1000889,1004049,4
1001700,1002922,1000483,9
1001701,1001922,1001906,2
1001702,1000032,1001289,7
1001703,1000656,1000487,10
1001704,1000171,1003038,5
1001705,1004049,1001155,9
1001706,1003603,1002998,6
1001707,1001143,1000447,4
1001708,1000698,1000947,1
1001709,1003452,1004508,2
1001710,1000140,1004168,10
1001711,1000937,1004438,3
1001712,1004082,1002707,1
1001713,1002463,1001248,3
1001714,1004125,1002892,4
1001715,1004795,1002325,5
1001716,1000844,1000631,8
1001717,1004361,1000680,3
1001718,1004673,1002364,1
1001719,1002066,1003881,10
1001720,1002667,1003344,1
1001721,1004522,1002351,1
1001722,1003339,1002853,5
1001723,1002197,1003657,5
1001724,1003298,1003958,5
1001725,1004101,1004537,6
1001726,1002261,1004190,1
1001727,1001729,1000129,7
1001728,1002654,1003629,2
1001729,1001313,1000389,5
1001730,1004779,1001389,9
1001731,1003257,1004481,7
1001732,1000903,1001430,7
1001733,1002174,1001873,7
1001734,1001293,1004206,4
1001735,1002829,1002972,10
1001736,1002165,1001402,1
1001737,1003204,1000808,4
1001738,1001216,1003426,5
1001739,1000715,1001702,10
1001740,1001848,1003548,9
1001741,1004725,1003485,9
1001742,1004585,1001804,3
1001743,1001412,1002824,5
1001744,1003763,1000459,3
1001745,1000576,1003776,10
1001746,1004916,1004341,3
1001747,1001998,1002445,2
1001748,1004990,1000654,3
1001749,1000402,1000551,1
1001750,1003656,1002556,2
1001751,1002953,1000376,6
1001752,1001149,1004855,9
1001753,1003262,1001340,2
1001754,1002211,1002643,4
1001755,1000410,1000876,9
1001756,1001026,1002487,2
1001757,1003904,1000902,8
1001758,1003946,1003267,9
1001759,1004499,1002918,4
1001760,1001031,1000994,6
1001761,1001877,1000798,8
1001762,1004440,1001844,8
1001763,1001971,1003650,8
1001764,1001023,1001667,3
1001765,1002644,1000557,10
1001766,1004696,1003103,3
1001767,1000205,1003990,4
1001768,1001367,1004013,9
1001769,1000200,1002449,1
1001770,1003548,1000875,5
1001771,1003699,1002921,1
1001772,1000954,1003735,8
1001773,1002413,1003120,6
1001774,1000348,1004176,9
1001775,1002451,1001363,4
1001776,1001525,1002744,9
1001777,1000251,1000729,7
1001778,1002012,1000077,6
1001779,1002030,1003448,3
1001780,1000740,1001563,4
1001781,1001611,1004912,3
1001782,1003897,1000773,4
1001783,1001152,1001848,1
1001784,1004920,1000960,1
1001785,1000002,1001689,3
1001786,1003068,1004394,7
1001787,1002609,1001260,3
1001788,1003054,1001728,10
1001789,1000323,1002839,3
1001790,1002329,1003732,1
1001791,1002881,1004103,2
1001792,1000245,1001012,8
1001793,1003808,1001497,1
1001794,1004835,1001078,7
1001795,1000736,1002758,1
1001796,1004419,1000830,8
1001797,1003183,1004968,8
1001798,1002267,1003354,3
1001799,1001142,1003617,8
1001800,1002101,1000665,4
1001801,1001912,1002317,3
1001802,1002477,1003960,3
1001803,1000072,1002511,8
1001804,1003246,1001086,7
1001805,1002389,1003049,9
1001806,1003347,1003981,4
1001807,1003537,1003068,5
1001808,1001612,1000236,4
1001809,1003014,1001421,9
1001810,1002279,1004968,3
1001811,1001046,1004643,9
1001812,1000977,1003402,4
1001813,1004565,1000896,9
1001814,1004586,1001869,9
1001815,1004992,1000011,8
1001816,1000495,1004500,6
1001817,1000974,1001413,3
1001818,1004476,1003745,3
1001819,1001532,1004839,1
1001820,1000717,1004441,4
1001821,1000924,1000454,4
1001822,1004009,1000662,2
1001823,1003604,1001093,4
1001824,1003937,1003273,7
1001825,1002632,1004053,8
1001826,1001641,1003373,6
1001827,1004881,1001380,4
1001828,1002318,1002641,5
1001829,1004445,1002360,8
1001830,1003103,1001280,1
1001831,1001960,1000590,4
1001832,1001236,1004607,1
1001833,1004934,1001523,1
1001834,1000224,1000002,6
1001835,1000158,1001205,4
1001836,1002506,1000926,5
1001837,1001946,1003220,5
1001838,1003674,1000133,5
1001839,1001846,1004223,2
1001840,1004728,1000628,3
1001841,1001406,1000029,8
1001842,1004759,1000159,5
1001843,1000758,1001358,1
1001844,1004736,1001154,10
1001845,1002534,1000604,4
1001846,1000472,1001252,6
1001847,1003783,1001723,3
1001848,1004947,1000970,10
1001849,1001475,1004817,2
1001850,1000439,1001912,3
1001851,1001404,1000148,9
1001852,1003593,1002704,4
1001853,1001679,1003590,10
1001854,1003633,1003725,10
1001855,1004977,1002760,5
1001856,1000802,1003365,7
1001857,1000487,1003079,3
1001858,1004305,1003229,9
1001859,1000668,1003420,4
1001860,1001439,1003562,6
1001861,1002467,1000151,9
1001862,1001077,1004995,7
1001863,1000567,1002457,6
1001864,1003029,1003962,5
1001865,1004092,1003575,3
1001866,1004196,1004808,5
1001867,1000898,1002186,3
1001868,1001427,1000003,2
1001869,1001579,1004826,4
1001870,1003170,1000479,9
1001871,1003361,1003312,1
1001872,1004603,1001198,2
1001873,1003813,1002320,4
1001874,1002985,1002817,10
1001875,1004597,1004141,2
1001876,1000566,1004812,3
1001877,1003027,1001355,4
1001878,1003074,1000002,7
1001879,1001882,1004294,7
1001880,1000199,1003970,9
1001881,1003421,1003874,6
1001882,1000375,1004916,1
1001883,1002692,1000497,8
1001884,1002340,1003601,1
1001885,1003794,1004745,3
1001886,1001884,1003266,7
1001887,1002499,1000930,10
1001888,1001131,1004036,6
1001889,1001086,1002607,2
1001890,1001414,1003134,4
1001891,1003559,1003264,4
1001892,1003622,1003134,3
1001893,1001951,1001766,2
1001894,1002249,1002380,6
1001895,1003463,1001767,2
1001896,1001513,1001265,10
1001897,1004025,1001387,4
1001898,1002203,1004310,8
1001899,1002933,1002245,1
1001900,1002224,1004006,9
1001901,1001017,1000923,8
1001902,1001650,1002917,9
1001903,1002730,1001012,3
1001904,1003529,1003487,7
1001905,1002212,1003198,2
1001906,1001972,1002639,9
1001907,1002802,1001173,7
1001908,1003220,1003449,1
1001909,1000908,1002065,8
1001910,1003892,1004252,4
1001911,1002557,1004115,6
1001912,1001585,1002133,7
1001913,1003041,1002201,5
1001914,1000040,1001493,10
1001915,1002801,1003615,7
1001916,1004053,1004771,8
1001917,1000823,1003886,7
1001918,1004520,1001570,6
1001919,1002707,1002004,9
1001920,1001481,1002336,1
1001921,1002059,1004603,8
1001922,1003977,1002476,1
1001923,1003992,1002970,7
1001924,1000408,1001706,7
1001925,1001840,1003834,2
1001926,1002842,1002606,3
1001927,1000637,1003774,2
1001928,1000449,1003004,3
1001929,1004662,1004801,5
1001930,1003040,1003019,2
1001931,1002958,1001007,9
1001932,1004690,1004482,6
1001933,1003575,1004278,3
1001934,1004609,1004330,9
1001935,1003288,1003642,10
1001936,1000602,1000867,6
1001937,1002777,1002403,4
1001938,1004154,1002391,4
1001939,1003083,1002061,10
1001940,1002880,1002514,2
1001941,1002680,1000884,8
1001942,1000153,1003684,4
1001943,1000593,1000950,6
1001944,1000932,1001408,6
1001945,1000651,1002113,1
1001946,1003179,1002061,8
1001947,1000945,1001578,9
1001948,1004044,1003476,5
1001949,1003656,1001149,3
1001950,1004308,1000635,1
1001951,1004652,1002744,3
1001952,1001453,1000604,7
1001953,1002617,1003848,2
1001954,1000680,1001662,4
1001955,1000953,1002326,10
1001956,1001051,1001603,10
1001957,1002892,1004411,8
1001958,1004493,1001081,1
1001959,1003696,1002368,8
1001960,1000510,1003519,8
1001961,1001592,1004136,9
1001962,1002167,1001826,8
1001963,1004140,1002562,8
1001964,1001537,1000877,7
1001965,1002087,1003698,7
1001966,1001780,1001930,4
1001967,1003504,1003271,8
1001968,1001242,1001559,9
1001969,1002875,1003449,10
1001970,1002619,1002408,2
1001971,1000226,1004453,6
1001972,1000209,1002834,7
1001973,1004620,1004034,7
1001974,1002760,1001539,8
1001975,1000916,1000073,4
1001976,1000857,1004855,8
1001977,1003124,1001463,9
1001978,1000083,1004851,9
1001979,1003897,1001993,6
1001980,1004596,1000909,1
1001981,1000078,1001448,1
1001982,1001802,1001365,2
1001983,1003948,1003732,10
1001984,1000699,1002440,4
1001985,1001433,1004703,9
1001986,1004026,1000753,10
1001987,1000479,1003566,6
1001988,1003592,1003140,3
1001989,1002649,1004759,1
1001990,1001914,1002655,7
1001991,1000640,1004149,4
1001992,1004023,1000104,5
1001993,1003231,1000178,8
1001994,1000646,1002743,9
1001995,1002633,1003790,8
