show_id,event_id,event_venue_id,show_date,start_time,price,total_seats,available_seats,show_publicly
1002384,1003874,1004059,22-11-2021,23:45:13,831,262,249,t
1002385,1003453,1001587,04-02-2022,16:03:20,176,483,466,f
1002386,1001709,1003670,19-01-2019,12:24:48,468,279,268,t
1002390,1002698,1003948,12-04-2019,17:37:50,278,300,,t
1002393,1002198,1002308,04-03-2018,20:20:58,304,73,,f
1002397,1003648,1002841,14-02-2020,04:12:56,332,125,,t
1002403,1004866,1002639,02-10-2022,04:14:38,755,20,9,f
1002408,1004370,1000325,05-12-2021,21:17:20,883,244,230,t
1002420,1002790,1000377,20-02-2018,00:32:43,763,397,,t
1002425,1004244,1003222,12-11-2019,14:01:27,113,214,,f
1002427,1001785,1001082,07-07-2022,05:47:55,845,300,,t
1002428,1004901,1003920,21-09-2022,23:04:24,43,459,454,t
1002429,1002497,1001786,01-12-2017,07:15:36,360,493,479,f
1002430,1004961,1001811,11-06-2022,19:46:18,586,218,,f
1002432,1000775,1000353,22-06-2022,17:42:52,804,111,,t
1002434,1001492,1004131,19-04-2021,09:30:04,500,469,463,t
1002438,1001806,1004514,16-09-2022,06:04:41,959,286,284,f
1002439,1003801,1001217,16-05-2022,19:30:10,797,120,116,f
1002440,1003099,1004456,24-09-2018,23:53:23,30,232,228,t
1002443,1004318,1003240,09-07-2020,21:32:33,38,339,333,f
1002451,1003625,1003005,21-11-2018,14:43:28,615,372,367,f
1002452,1001866,1001094,13-03-2019,03:04:47,256,334,327,t
1002453,1000095,1004998,22-03-2018,17:51:46,927,463,455,t
1002455,1003093,1000490,16-04-2022,04:36:02,744,130,111,t
1002462,1004537,1004402,15-06-2020,17:57:44,81,347,335,t
1002465,1002789,1002815,04-09-2020,08:33:57,584,121,101,t
1002466,1004236,1004993,22-08-2021,08:51:09,560,280,260,f
1002470,1000466,1004753,30-05-2022,08:47:50,630,254,,t
1002471,1003074,1002717,15-05-2017,02:29:22,757,74,66,t
1002475,1000892,1001932,21-08-2021,03:12:00,991,299,294,f
1002477,1001063,1002937,17-03-2022,01:09:48,291,442,431,t
1002481,1001657,1003672,01-01-2021,01:33:23,397,428,,t
1002482,1000318,1001080,26-07-2021,12:58:28,282,484,,f
1002483,1000432,1003134,29-11-2021,21:57:56,424,492,,f
1002487,1003555,1003002,22-09-2017,18:18:46,284,137,135,t
1002488,1000394,1002337,18-12-2021,10:43:42,945,469,455,f
1002489,1000972,1004783,25-04-2022,22:27:18,155,312,297,t
1002494,1001174,1004604,08-11-2019,05:32:13,16,91,,f
1002495,1000049,1000506,09-07-2022,01:12:06,160,287,,f
1002496,1002707,1002603,12-06-2022,19:38:38,624,428,420,f
1002498,1000045,1004182,23-06-2022,20:24:51,744,150,148,f
1002499,1001391,1000842,09-05-2017,21:05:36,101,106,95,t
1002505,1004524,1002930,02-02-2022,18:26:22,173,155,144,f
1002506,1003759,1003238,17-02-2019,10:56:24,501,12,11,f
1002512,1003321,1004640,11-12-2020,19:31:35,842,307,283,t
1002519,1002564,1001317,19-11-2021,13:42:46,167,61,,t
1002521,1000719,1001356,12-11-2022,09:17:43,148,226,224,f
1002522,1003675,1002748,29-04-2020,06:03:22,827,322,,f
1002524,1000943,1003313,06-10-2022,09:23:02,893,287,,t
1002526,1001517,1003809,08-01-2018,23:52:30,898,341,,t
1002527,1001859,1002800,26-08-2022,23:48:20,313,296,,f
1002528,1002790,1003483,30-09-2022,13:59:05,506,186,,f
1002529,1000968,1001835,05-06-2020,12:24:51,64,94,,t
1002530,1001681,1000905,24-05-2019,07:00:30,523,487,458,f
1002531,1002720,1000731,24-07-2018,07:15:49,856,240,227,t
1002534,1003291,1001911,29-01-2017,19:10:42,498,212,204,t
1002537,1000594,1001416,16-01-2018,13:02:34,205,495,490,t
1002539,1001248,1004627,08-03-2022,11:13:43,797,315,303,t
1002542,1001237,1001209,11-11-2022,07:09:35,278,427,426,t
1002546,1000015,1004131,13-11-2020,16:47:25,248,466,460,f
1002547,1001144,1000464,28-06-2020,18:40:48,926,362,342,f
1002549,1000628,1003215,10-01-2019,03:12:08,260,55,,t
1002550,1003071,1002834,13-09-2022,23:54:08,572,388,,f
1002551,1001876,1001369,11-02-2020,11:21:11,883,323,319,t
1002552,1004635,1003152,30-07-2020,01:34:31,991,423,419,t
1002555,1001854,1002648,25-02-2018,11:38:32,218,230,223,t
1002556,1004141,1000709,01-06-2018,01:05:51,254,360,353,f
1002557,1002043,1001610,12-06-2020,06:32:23,755,320,310,f
1002559,1003082,1000171,05-09-2016,10:54:24,318,423,420,f
1002562,1000974,1002548,14-10-2022,07:03:33,686,330,321,t
1002564,1000539,1001013,12-06-2021,21:54:08,167,26,9,t
1002567,1001931,1002334,08-06-2021,02:11:48,586,289,268,t
1002568,1003723,1003645,29-10-2019,00:35:02,528,79,73,t
1002569,1004421,1003929,06-06-2022,08:57:38,227,94,83,t
1002570,1000185,1004551,21-11-2022,21:06:49,230,14,7,f
1002575,1001057,1001462,13-03-2018,00:53:19,147,26,,f
1002576,1004468,1004010,10-06-2017,06:20:04,466,374,366,f
1002582,1000335,1000197,30-07-2020,08:45:13,282,369,363,t
1002583,1004214,1002049,10-06-2019,07:34:11,261,104,102,t
1002585,1002867,1003879,24-10-2020,02:04:56,324,166,,t
1002588,1002942,1000800,18-12-2020,09:10:35,997,151,,f
1002589,1003917,1000514,20-04-2017,02:38:20,146,27,24,f
1002590,1000901,1003052,28-01-2022,10:04:29,395,180,173,t
1002591,1001402,1000190,09-08-2022,08:48:36,655,448,,f
1002594,1002882,1003998,06-01-2019,11:36:52,116,401,391,f
1002596,1001812,1004498,24-09-2018,10:08:46,697,469,,t
1002598,1003946,1001441,07-11-2018,23:22:37,51,181,173,t
1002604,1002322,1003021,09-01-2020,02:20:07,871,348,333,f
1002606,1001537,1003720,22-10-2016,14:25:51,273,429,426,f
1002608,1004064,1001306,02-10-2021,08:58:47,426,218,204,t
1002610,1000161,1001404,08-12-2017,12:12:46,67,128,123,t
1002611,1003657,1002235,23-03-2021,15:30:09,813,31,26,t
1002612,1000950,1000671,11-05-2019,15:49:07,83,37,34,t
1002613,1001383,1002351,03-09-2022,15:13:54,697,453,445,f
1002617,1002892,1000774,03-04-2020,18:27:39,766,367,357,t
1002619,1004959,1003323,02-11-2018,09:43:57,577,464,450,t
1002623,1002466,1000111,17-11-2020,17:12:46,603,471,469,t
1002626,1001681,1002469,01-03-2022,20:59:54,601,204,191,f
1002627,1000077,1004921,22-09-2022,21:44:27,200,140,130,f
1002628,1001151,1003629,29-04-2022,06:52:57,552,285,,t
1002632,1004267,1002473,21-05-2021,12:37:04,384,441,427,t
1002634,1004324,1002194,21-03-2022,18:02:46,683,373,368,t
1002635,1001225,1001683,15-09-2018,12:52:06,889,237,230,t
1002636,1004391,1003278,19-11-2022,05:21:41,512,185,171,f
1002638,1003618,1004925,19-07-2019,14:44:05,10,363,354,t
1002639,1001743,1002087,04-09-2020,23:49:59,879,306,290,f
1002641,1000644,1003762,11-02-2022,07:52:28,122,464,452,f
1002644,1000896,1001572,08-10-2021,11:05:48,779,255,245,t
1002645,1001011,1003719,15-01-2021,04:04:05,572,443,429,f
1002646,1004300,1003175,14-10-2020,09:23:00,234,273,,f
1002647,1004987,1000520,10-10-2021,18:34:27,344,28,,f
1002648,1004104,1000200,27-10-2020,05:19:15,885,31,,f
1002649,1002720,1002294,10-11-2018,07:37:35,435,395,393,t
1002651,1002551,1003261,18-12-2019,23:02:49,521,31,25,f
1002656,1001207,1000065,08-08-2021,10:40:21,434,338,329,f
1002657,1000111,1000743,26-05-2022,05:13:32,193,196,188,t
1002662,1002046,1001654,07-05-2022,09:07:38,944,133,,f
1002663,1002830,1001595,29-05-2018,22:41:58,170,226,,f
1002664,1002393,1004082,19-04-2021,14:10:28,106,473,465,f
1002666,1002987,1000451,03-08-2016,18:58:17,144,132,126,f
1002667,1001540,1003342,20-11-2021,14:36:43,228,371,,f
1002670,1000302,1001453,06-12-2021,06:04:37,549,141,134,f
1002671,1000361,1003460,02-01-2022,07:38:43,805,13,7,t
1002672,1004408,1001607,01-09-2019,15:33:47,207,346,337,t
1002674,1003969,1002062,18-08-2020,06:15:23,699,140,131,f
1002677,1000016,1000732,24-05-2021,01:08:15,748,435,422,f
1002679,1001854,1002279,02-08-2021,16:56:28,356,176,167,f
1002681,1004358,1000288,30-12-2020,07:23:42,320,115,106,f
1002682,1000700,1000303,02-02-2020,11:52:17,104,484,479,f
1002683,1001040,1001963,10-09-2018,07:03:19,229,251,239,f
1002685,1003870,1003824,17-12-2021,23:35:19,128,200,192,t
1002688,1004948,1002157,26-12-2016,06:21:07,330,378,,f
1002689,1004801,1003466,29-05-2021,16:25:42,553,224,,f
1002690,1004408,1003741,14-12-2021,13:16:54,186,202,,f
1002691,1004750,1004607,20-11-2019,15:04:26,760,258,,t
1002692,1003297,1003023,21-07-2020,06:19:58,866,122,114,t
1002695,1003330,1003163,18-04-2021,19:23:47,131,418,,f
1002697,1002986,1004375,18-10-2022,14:33:00,145,348,345,t
1002698,1003174,1000780,10-11-2021,22:53:57,339,119,118,f
1002700,1003163,1000690,08-06-2020,03:21:42,976,257,,f
1002702,1002909,1001661,30-08-2021,15:55:09,292,490,488,f
1002703,1003800,1001972,24-03-2022,10:32:41,654,119,103,t
1002707,1001573,1000706,25-05-2020,02:56:59,376,27,26,t
1002716,1004662,1000077,31-12-2020,21:49:58,371,175,,t
1002718,1002481,1004106,20-09-2022,07:21:05,551,118,109,t
1002719,1004321,1004335,04-01-2021,08:07:26,670,182,,f
1002720,1000611,1004167,18-10-2020,03:14:02,994,128,,t
1002722,1002441,1002440,02-07-2022,18:16:26,684,23,18,f
1002729,1004563,1000262,07-06-2021,06:15:07,831,272,266,t
1002731,1004793,1004277,20-10-2020,18:55:12,288,340,337,f
1002734,1001299,1003945,15-01-2019,07:23:13,518,200,,f
1002735,1001601,1000798,21-07-2022,00:53:56,645,171,164,t
1002736,1000518,1002061,09-11-2021,06:30:34,708,311,306,f
1002737,1000105,1004802,19-04-2020,14:30:20,139,133,132,f
1002741,1003723,1004128,16-02-2022,03:58:37,118,181,,f
1002742,1004091,1000617,10-03-2020,10:11:00,24,95,91,t
1002746,1001974,1004204,30-07-2022,23:14:57,399,489,,t
1002748,1003974,1003922,16-11-2021,04:34:36,343,135,,t
1002750,1000377,1002598,30-03-2020,21:11:44,35,351,348,t
1002751,1002134,1004206,11-12-2018,22:19:52,293,345,337,t
1002756,1003817,1001530,14-12-2020,20:28:38,189,261,260,f
1002758,1001443,1001865,08-07-2020,04:56:05,51,490,489,t
1002759,1000269,1001691,20-11-2020,04:17:23,551,248,,t
1002760,1003506,1001684,10-03-2017,15:42:23,230,240,229,t
1002762,1004168,1000390,17-04-2022,16:26:41,378,244,241,f
1002764,1001519,1004339,06-03-2019,08:36:54,597,418,,t
1002767,1001049,1004658,16-11-2017,23:07:17,338,498,,t
1002768,1003889,1000558,22-04-2021,18:18:30,898,161,147,t
1002770,1001133,1002471,25-06-2021,21:39:57,547,212,,f
1002772,1000083,1001744,22-06-2022,15:40:05,821,190,188,t
1002773,1001452,1004506,01-09-2022,15:17:02,56,161,,t
1002774,1000880,1001042,18-07-2019,00:36:11,490,156,,t
1002775,1002601,1001766,08-02-2021,20:55:51,923,149,144,f
1002776,1003556,1003293,16-07-2020,21:02:20,712,51,,f
1002777,1002845,1001793,14-11-2020,10:08:17,661,491,,t
1002779,1001866,1001745,05-10-2020,06:26:23,786,167,,t
1002780,1001446,1003511,09-01-2022,18:12:52,929,336,328,t
1002781,1004933,1002298,12-04-2019,06:19:45,895,378,374,f
1002783,1001268,1000909,07-05-2022,00:45:31,297,181,161,t
1002793,1000054,1002124,25-03-2018,10:26:59,363,127,120,f
1002794,1002070,1001284,24-07-2022,08:16:40,248,384,380,t
1002795,1003005,1003382,01-07-2019,11:15:02,271,469,,f
1002798,1002765,1003187,10-10-2020,04:56:47,429,140,136,f
1002799,1000752,1000742,28-05-2021,15:15:23,48,279,,t
1002800,1001031,1000582,17-12-2021,09:49:13,977,141,129,t
1002802,1001095,1002154,26-04-2017,11:44:40,807,54,,f
1002803,1002015,1000884,01-11-2019,21:37:50,461,194,184,f
1002808,1000088,1000577,07-07-2016,03:03:49,215,477,,f
1002809,1000456,1004723,01-04-2021,04:31:47,657,435,,f
1002814,1004535,1000679,25-11-2022,13:17:22,1000,454,451,f
1002815,1000508,1003924,14-02-2020,22:53:45,370,288,283,f
1002816,1000634,1000514,30-11-2019,02:22:41,158,120,116,t
1002817,1004720,1004305,13-11-2022,18:47:35,378,95,73,f
1002819,1004301,1000494,27-04-2021,00:40:46,905,34,22,t
1002823,1003460,1000952,03-05-2020,06:07:16,772,27,,f
1002826,1002817,1001798,30-01-2020,09:35:08,771,267,259,f
1002829,1003428,1003934,07-11-2018,17:39:45,173,417,,f
1002830,1000686,1004648,08-09-2021,23:45:02,929,372,363,t
1002832,1001597,1002779,30-05-2021,06:47:26,146,474,,f
1002833,1002369,1001268,01-01-2017,18:47:46,365,416,,t
1002834,1001573,1000900,07-02-2020,21:35:31,250,88,81,t
1002839,1004776,1000959,25-05-2018,09:40:17,66,404,400,t
1002841,1000549,1003306,13-06-2022,15:15:42,610,459,,f
1002843,1001850,1002523,05-04-2022,21:35:29,524,111,107,f
1002844,1003117,1000677,13-10-2021,16:40:06,493,403,,f
1002847,1003197,1004517,21-07-2019,15:46:45,291,235,,f
1002850,1000274,1002898,13-11-2019,17:59:00,672,250,248,t
1002852,1001886,1001833,07-04-2021,03:10:13,281,183,,t
1002853,1000412,1001096,22-08-2021,16:16:09,917,93,78,t
1002857,1002453,1000958,27-05-2021,14:39:32,970,57,47,t
1002858,1001046,1001937,02-03-2020,00:16:10,654,185,,t
1002859,1003441,1001037,05-01-2018,01:44:33,477,212,,f
1002860,1003460,1003477,01-07-2017,21:09:42,170,39,34,f
1002861,1001852,1004683,21-03-2022,17:09:30,525,274,268,f
1002866,1001894,1001054,29-06-2017,05:28:02,602,76,73,f
1002871,1004314,1000735,14-10-2020,01:02:03,798,164,155,t
1002872,1002134,1003099,16-01-2020,16:12:20,432,267,,t
1002873,1003127,1002847,06-11-2022,13:10:05,644,434,,t
1002879,1001334,1004137,20-01-2019,17:24:43,919,296,290,t
1002880,1004633,1004361,19-07-2021,22:36:40,326,326,318,t
1002883,1004524,1001004,08-12-2021,06:36:14,811,91,80,t
1002884,1001975,1001744,07-07-2019,02:14:00,711,163,158,t
1002885,1000437,1002162,03-09-2017,15:53:55,156,335,331,t
1002888,1003974,1003341,13-01-2022,12:49:32,59,98,73,f
1002890,1002837,1000820,27-07-2022,13:01:27,740,212,204,f
1002891,1003120,1002631,15-02-2022,06:57:01,269,498,490,f
1002892,1001859,1003097,28-01-2018,17:27:13,189,463,448,t
1002893,1004648,1003862,08-12-2019,23:38:06,494,281,,f
1002894,1001452,1001006,10-04-2022,12:27:05,354,187,176,t
1002895,1001959,1000901,27-04-2021,19:22:55,80,404,402,t
1002896,1003119,1000065,07-10-2022,11:30:46,33,363,360,t
1002900,1004900,1004868,29-03-2017,09:32:02,59,317,316,t
1002903,1003644,1000498,26-09-2021,20:41:09,52,227,207,f
1002904,1003269,1000744,10-03-2022,18:27:37,914,77,,f
1002910,1004917,1003606,02-01-2022,21:09:46,185,41,,t
1002911,1000880,1003242,19-05-2021,05:01:02,295,320,311,f
1002912,1004295,1001844,03-04-2022,19:10:08,180,473,,f
1002916,1003314,1000325,22-06-2018,18:54:43,770,402,,t
1002917,1000523,1001692,13-05-2018,16:46:01,766,40,14,f
1002919,1002867,1004184,23-01-2020,07:01:52,304,119,113,f
1002920,1004431,1004643,01-11-2020,11:41:36,615,15,9,t
1002921,1004472,1004891,04-09-2022,15:31:44,415,61,60,f
1002923,1003551,1004463,01-03-2021,12:02:12,318,150,,t
1002925,1002913,1003585,06-02-2021,08:05:07,269,135,130,t
1002926,1004100,1001283,26-01-2022,21:34:09,954,270,,t
1002927,1003217,1003524,17-09-2021,20:08:09,898,277,269,t
1002928,1001722,1001689,24-12-2020,13:32:27,654,210,,f
1002929,1004500,1004881,06-04-2018,05:51:37,509,83,,f
1002930,1000672,1004201,28-04-2017,19:15:08,959,500,,t
1002931,1004394,1003224,24-11-2021,00:42:06,242,234,229,f
1002934,1001472,1000510,28-12-2021,19:43:26,605,341,333,f
1002935,1004146,1002351,19-07-2022,05:45:45,232,136,126,f
1002936,1004966,1001217,09-06-2018,06:07:39,662,453,449,t
1002937,1004671,1000245,30-01-2022,23:57:52,779,356,,t
1002939,1003779,1001370,09-12-2018,14:42:49,128,289,287,f
1002941,1002880,1000008,14-02-2022,04:58:26,894,176,165,t
1002944,1003428,1000944,14-09-2019,01:48:17,409,171,,f
1002946,1004080,1000240,07-04-2019,00:49:24,861,347,,f
1002947,1004082,1003971,30-08-2020,13:39:06,69,235,,f
1002948,1003964,1000085,02-08-2021,22:31:25,283,354,350,f
1002949,1002477,1000923,02-09-2017,00:34:13,401,392,384,f
1002951,1000310,1004827,21-03-2017,23:35:24,633,86,78,f
1002953,1004436,1001649,27-09-2020,05:25:34,376,339,329,t
1002955,1004433,1000305,02-10-2018,16:14:14,481,487,478,t
1002957,1001305,1002339,02-04-2020,16:42:26,908,144,137,t
1002959,1000392,1000228,27-01-2022,06:21:42,981,428,,f
1002963,1000835,1001983,08-06-2022,12:39:37,989,430,404,f
1002969,1003389,1000911,08-01-2020,02:02:57,330,74,60,t
1002970,1002597,1000869,20-07-2022,22:11:41,652,415,400,t
1002978,1004421,1003185,12-02-2019,19:55:34,772,121,115,t
1002980,1001330,1002615,15-06-2022,14:42:34,349,205,204,f
1002981,1004933,1002977,22-05-2017,20:06:38,981,268,255,f
1002982,1001080,1002588,24-11-2018,08:01:42,578,293,286,f
1002984,1001648,1003801,16-09-2018,13:46:34,715,77,69,f
1002987,1002709,1000315,22-08-2022,20:54:51,910,131,,t
1002990,1001403,1004880,10-01-2022,07:23:17,241,166,156,t
1002991,1002530,1004196,11-01-2019,07:42:56,546,381,,f
1002993,1001648,1002378,14-02-2020,20:42:25,271,395,,f
1003000,1001247,1000216,13-11-2019,14:45:07,927,83,74,t
1003004,1000353,1004738,04-04-2020,13:41:45,599,252,249,t
1003005,1002339,1004531,18-05-2021,01:25:56,604,354,353,t
1003007,1003469,1004878,17-12-2019,13:55:13,202,26,22,f
1003008,1000100,1000935,21-10-2019,06:35:35,591,254,,t
1003009,1004594,1001890,25-06-2019,18:35:14,280,14,11,f
1003010,1004877,1001764,14-01-2022,19:11:39,447,217,,f
1003011,1002603,1002143,21-02-2022,15:24:54,655,409,,t
1003012,1004983,1004961,15-07-2020,21:38:45,742,476,468,t
1003013,1002585,1001671,02-01-2017,23:00:20,168,290,,f
1003016,1000243,1003211,09-05-2022,18:16:15,550,18,,t
1003022,1004732,1004945,16-11-2022,12:56:47,52,234,,t
1003024,1001276,1004473,05-04-2022,21:51:32,98,319,314,f
1003026,1002355,1004014,03-09-2016,04:41:26,153,386,,f
1003030,1003561,1001900,18-11-2019,02:44:49,440,80,73,f
1003034,1001168,1004881,23-01-2021,02:56:43,674,164,163,f
1003036,1004815,1004821,01-07-2021,21:28:26,38,343,,f
1003039,1000603,1003882,27-08-2021,04:23:40,472,195,,t
1003040,1000712,1001716,03-08-2021,23:15:13,564,467,,t
1003041,1000287,1003947,21-03-2021,10:05:17,829,137,129,f
1003042,1000516,1002347,31-10-2022,17:29:14,69,144,137,f
1003046,1004047,1002198,30-05-2017,19:13:40,764,34,,t
1003047,1001156,1003588,01-07-2016,21:15:53,763,457,446,t
1003050,1001347,1003710,25-04-2020,12:50:01,227,104,,t
1003051,1002951,1004602,10-01-2022,02:01:25,297,295,288,f
1003055,1001876,1004634,01-03-2020,06:25:11,94,155,,f
1003056,1001283,1000182,18-06-2021,23:15:51,78,196,,f
1003057,1001533,1001968,04-02-2021,23:50:50,990,234,,f
1003061,1001520,1000066,03-02-2019,00:52:37,985,49,32,t
1003062,1001999,1001608,07-07-2017,15:14:36,748,254,,f
1003063,1003599,1003507,14-01-2016,09:30:19,256,298,293,t
1003064,1003330,1003943,11-06-2017,09:02:55,570,81,,f
1003065,1000141,1001475,07-05-2022,13:27:15,296,302,,f
1003066,1000210,1002460,31-05-2020,07:51:13,38,252,,t
1003068,1001254,1003718,25-11-2020,22:09:12,719,178,166,f
1003070,1000264,1004620,31-12-2020,13:28:57,39,450,441,t
1003077,1002398,1002782,25-07-2021,07:18:31,767,342,332,f
1003078,1003762,1004509,22-11-2021,11:57:21,591,286,,f
1003079,1004674,1000572,12-11-2019,06:43:41,348,388,367,t
1003080,1003933,1002573,06-10-2020,02:40:27,871,239,,f
1003081,1003078,1000174,27-09-2020,16:57:39,985,335,,f
1003083,1000225,1000731,02-06-2022,09:23:39,941,192,,t
1003087,1001543,1003288,29-01-2020,13:31:05,350,219,218,f
1003088,1002531,1000531,05-08-2022,19:15:22,130,188,,f
1003090,1003037,1001605,02-11-2020,18:19:36,738,339,,f
1003091,1004443,1001774,25-11-2020,14:59:40,380,101,98,f
1003092,1002825,1003232,12-01-2020,01:39:46,277,396,370,t
1003093,1003370,1004127,25-02-2020,05:55:27,629,185,,f
1003097,1001342,1002946,20-04-2021,19:51:07,597,114,100,t
1003099,1000003,1001922,21-11-2022,13:38:54,457,95,,f
1003101,1004576,1002537,03-11-2017,00:09:44,995,330,322,f
1003102,1002544,1002152,24-03-2019,02:42:56,721,306,304,t
1003104,1004878,1001782,07-08-2019,06:43:08,780,230,227,f
1003107,1004870,1000817,15-12-2019,10:48:08,851,52,47,t
1003109,1001145,1000873,07-04-2022,01:37:01,640,74,,f
1003110,1004251,1003504,29-11-2017,10:14:18,547,237,,f
1003113,1003557,1003629,07-12-2017,13:32:50,374,30,,f
1003114,1000090,1002973,12-11-2021,15:49:05,227,397,,t
1003115,1000816,1003816,04-10-2022,10:42:47,86,396,,f
1003119,1001089,1003983,16-08-2022,00:56:48,647,454,435,f
1003120,1000505,1001526,12-02-2020,23:23:40,831,86,76,t
1003121,1004863,1001463,15-01-2022,19:44:08,614,264,,t
1003122,1003469,1000917,30-06-2018,10:15:47,976,207,,f
1003127,1002683,1003639,20-09-2022,18:28:24,617,469,465,f
1003135,1003379,1002322,26-03-2021,14:04:42,73,313,303,t
1003139,1000494,1000987,02-01-2022,17:10:42,134,306,287,f
1003140,1001706,1001900,24-04-2018,16:08:31,836,286,276,f
1003145,1000043,1001954,14-02-2022,12:32:48,699,55,,f
1003146,1004303,1002874,19-03-2021,22:55:23,431,124,,t
1003147,1004835,1000626,03-03-2022,21:55:23,685,399,,f
1003148,1001821,1002643,19-03-2019,21:23:00,746,338,337,t
1003150,1002872,1001010,18-10-2022,13:45:17,350,400,395,f
1003152,1002629,1002629,13-05-2018,07:41:59,888,78,70,t
1003155,1001516,1003102,18-01-2018,09:43:46,386,441,432,t
1003157,1004964,1001284,22-06-2018,02:41:42,324,349,334,f
1003159,1002814,1003958,17-07-2022,08:25:59,372,366,361,t
1003161,1003335,1004514,20-06-2021,21:54:02,650,142,121,f
1003163,1001646,1000866,24-09-2021,00:16:41,27,66,,f
1003167,1001310,1002426,31-05-2020,02:32:19,171,48,40,f
1003168,1001551,1003479,23-05-2017,00:51:36,814,289,283,t
1003170,1003953,1004515,02-09-2017,06:42:01,368,26,11,f
1003174,1003986,1002662,10-09-2022,09:32:57,41,417,406,t
1003176,1003743,1000599,19-10-2017,14:22:11,521,384,377,t
1003177,1003108,1003429,15-05-2020,23:23:27,744,17,9,t
1003178,1001600,1002759,30-04-2020,07:36:42,65,82,70,t
1003179,1004981,1001208,03-04-2022,23:26:09,507,420,,t
1003180,1003526,1001531,24-02-2019,18:24:25,229,140,132,f
1003181,1000159,1000022,27-11-2021,05:22:57,627,26,24,f
1003182,1000727,1000281,07-08-2022,17:21:56,292,200,,f
1003183,1004121,1003165,05-09-2020,12:55:30,952,19,18,t
1003184,1003547,1002597,26-01-2019,10:06:53,335,164,,f
1003185,1002302,1002407,25-08-2021,00:02:51,304,166,154,t
1003187,1004499,1001811,17-07-2018,22:05:46,603,95,82,f
1003188,1004638,1002357,04-09-2020,11:36:13,825,18,-2,f
1003189,1002314,1002735,04-02-2022,06:32:49,380,345,332,t
1003190,1001625,1004344,01-10-2021,11:01:21,482,323,315,t
1003192,1000478,1000056,13-07-2022,22:46:26,479,296,290,t
1003193,1002620,1004314,13-06-2021,19:11:07,947,117,108,t
1003196,1004587,1001728,30-11-2021,03:37:05,869,131,119,t
1003199,1000346,1004753,21-02-2019,17:54:50,983,159,,f
1003200,1004889,1001449,30-07-2017,14:58:46,567,38,25,f
1003201,1004908,1004955,17-04-2022,15:49:36,912,49,,t
1003202,1000575,1001262,02-04-2020,21:42:24,632,450,,t
1003206,1004939,1000460,11-01-2019,03:37:33,542,185,,f
1003207,1002009,1001573,05-07-2021,11:43:16,810,156,,t
1003208,1001858,1002929,18-04-2019,22:01:35,312,247,243,f
1003211,1002553,1004767,05-03-2022,06:06:13,947,23,14,t
1003212,1003184,1002259,15-04-2020,05:50:32,715,455,,t
1003213,1004816,1000717,08-08-2022,00:12:11,697,461,450,t
1003214,1003436,1004515,31-07-2022,18:49:41,683,397,388,t
1003216,1001115,1003399,16-07-2020,06:07:11,241,481,,t
1003219,1003787,1000599,22-11-2017,08:25:52,17,347,,t
1003227,1004942,1004071,02-07-2021,02:27:21,176,310,301,f
1003228,1002444,1004358,01-05-2017,20:04:25,981,478,475,t
1003229,1004795,1001917,09-01-2018,11:40:46,245,185,176,f
1003230,1003912,1000248,02-07-2021,17:12:21,628,96,,t
1003233,1000901,1004168,31-03-2020,13:38:42,282,99,91,f
1003250,1000665,1002299,23-03-2022,06:14:01,693,232,230,t
1003253,1000099,1003614,09-03-2019,21:38:40,304,353,351,f
1003254,1002389,1001948,08-08-2020,02:33:23,898,217,213,t
1003256,1002199,1001958,19-10-2018,15:23:22,918,57,55,t
1003259,1003981,1003503,16-02-2018,16:19:12,609,196,192,f
1003261,1000330,1003030,14-05-2019,01:14:23,731,55,,t
1003264,1004621,1003676,07-06-2019,05:14:32,385,307,300,f
1003265,1001568,1001374,11-05-2021,17:46:13,95,325,317,f
1003268,1001485,1003512,23-04-2021,04:09:04,198,370,,f
1003271,1004359,1001211,28-03-2022,14:14:48,934,380,372,f
1003273,1003048,1004696,02-08-2017,21:44:04,341,260,249,f
1003274,1001698,1003697,25-06-2020,23:44:05,669,20,-1,f
1003277,1004520,1000567,14-06-2020,14:22:16,527,83,81,f
1003280,1004638,1003184,06-01-2022,20:13:28,918,407,403,f
1003281,1000119,1001866,24-03-2018,23:41:00,232,453,,t
1003283,1000007,1004094,17-08-2021,15:47:05,372,315,,t
1003289,1001065,1000023,23-06-2020,18:12:10,443,481,475,f
1003297,1004439,1001593,06-05-2020,23:57:24,984,339,333,t
1003299,1000013,1000460,21-06-2020,01:30:58,346,496,485,f
1003302,1002564,1003366,20-10-2019,22:16:57,782,212,205,t
1003303,1003052,1002506,26-09-2019,17:08:30,191,63,57,t
1003308,1004102,1000078,18-12-2018,22:44:01,184,195,187,f
1003313,1003005,1004988,21-10-2019,17:31:58,481,99,,f
1003314,1001627,1001562,19-11-2019,15:21:46,94,47,,f
1003319,1003143,1001970,03-05-2017,03:23:01,466,495,,t
1003323,1003419,1001051,01-03-2020,22:31:33,828,387,,f
1003326,1000873,1004212,05-10-2019,06:07:24,432,234,231,f
1003328,1004524,1002132,06-01-2020,12:47:49,120,403,381,f
1003329,1000556,1004024,13-11-2018,22:25:46,167,256,246,f
1003333,1001064,1003897,13-09-2019,00:41:27,282,30,,f
1003336,1003934,1000087,28-02-2019,06:01:59,747,218,214,t
1003337,1003289,1002682,22-10-2020,12:32:04,574,305,,t
