user_id,company_id,show_id
1002520,1002122,1003928
1001098,1000938,1000960
1000402,1003796,1000289
1003937,1001755,1000852
1001944,1002036,1000740
1003707,1004915,1000502
1004865,1003017,1004974
1001618,1004083,1004271
1000061,1003234,1002207
1000304,1003868,1002503
1002520,1002790,1001423
1003374,1003758,1004271
1004182,1004910,1002265
1003765,1001109,1003131
1000596,1002162,1003298
1000964,1004899,1001684
1004417,1002741,1004175
1002468,1004176,1002883
1004559,1004481,1001836
1001283,1001055,1001592
1000921,1001355,1002547
1000697,1003343,1003466
1000449,1001068,1004125
1004799,1004019,1004501
1000888,1003567,1001025
1003455,1004443,1004209
1004940,1004540,1004767
1003230,1004254,1001503
1002541,1001581,1000224
1000150,1004308,1002278
1002654,1001968,1001445
1000858,1003032,1004497
1001495,1003920,1003694
1000828,1001985,1003629
1004269,1004145,1003257
1004135,1000698,1000002
1002578,1003596,1000543
1003872,1003468,1002022
1000640,1003118,1001729
1000015,1004384,1000952
1000353,1003181,1001611
1001702,1003664,1001929
1004216,1004976,1003796
1003087,1004669,1004807
1002950,1000827,1000487
1004006,1001132,1001744
1003406,1003188,1001868
1003468,1001003,1001586
1002219,1003305,1004126
1003406,1002895,1003053
1001627,1001192,1003557
1001908,1003476,1002079
1003378,1002589,1003737
1002119,1001741,1002880
1000301,1003686,1003980
1004347,1001689,1003235
1001344,1000123,1004264
1000272,1001810,1001072
1002139,1004916,1003637
1000440,1003010,1004571
1003671,1001397,1002036
1001204,1004477,1000898
1001384,1004339,1003590
1003607,1004713,1004919
1001740,1001678,1001246
1003209,1003991,1002758
1004741,1003764,1001372
1001411,1000965,1002675
1001102,1001528,1000730
1001229,1001850,1003529
1003974,1001513,1003191
1001643,1000463,1003457
1002497,1003444,1002997
1003935,1004759,1003966
1002110,1000240,1001803
1003220,1004075,1000508
1004043,1004057,1000874
1001939,1002694,1003498
1002831,1004947,1003335
1003994,1003445,1001655
1004665,1000799,1003342
1003918,1003489,1001953
1000558,1003162,1001914
1004603,1003080,1004105
1002631,1004775,1002844
1001310,1000355,1000300
1003023,1003822,1004663
1003818,1002083,1002164
1003691,1003127,1001824
1001580,1001041,1003752
1002066,1000259,1003871
1002676,1004133,1003869
1001638,1000854,1004313
1001349,1002569,1001799
1004278,1001784,1002777
1000405,1000050,1000847
1003031,1002933,1001592
1003433,1004049,1002230
1002374,1002378,1000127
1001146,1001304,1000345
1001410,1001821,1002529
1001782,1000497,1003738
1003680,1002011,1002757
1001489,1002171,1001026
1002262,1003666,1002728
1003283,1003138,1003330
1000455,1002056,1000234
1004805,1000325,1003634
1001295,1002489,1001698
1002126,1002164,1002947
1003145,1001136,1000077
1004200,1002367,1000516
1004218,1001366,1004430
1003147,1001437,1004826
1004766,1001073,1000759
1003469,1003564,1000988
1001485,1001835,1004188
1002042,1002822,1003012
1004555,1004345,1000606
1000818,1003696,1004528
1001431,1000922,1004999
1002607,1003907,1001782
1003841,1004586,1000240
1000920,1004798,1004362
1003497,1003463,1004487
1002665,1004923,1004841
1003439,1004666,1003194
1003439,1003561,1003165
1000206,1003739,1000064
1003148,1002436,1003841
1002400,1000923,1001709
1001856,1001794,1001608
1002973,1002955,1000272
1003530,1002984,1003483
1001106,1003294,1004804
1002515,1003189,1000500
1002618,1000173,1002231
1001154,1001520,1004394
1004807,1001581,1002380
1003424,1004782,1003516
1000641,1001877,1004190
1000655,1002210,1000758
1000013,1000789,1001113
1003830,1000869,1000996
1003394,1002635,1002213
1002797,1004255,1003051
1001517,1001346,1000271
1002663,1004150,1003573
1001875,1002078,1001012
1002506,1002171,1004554
1004285,1000976,1003086
1003655,1001824,1001295
1000481,1002631,1004674
1002154,1000770,1004122
1000640,1004304,1000850
1004641,1002700,1001478
1000849,1003762,1002387
1001386,1002278,1002782
1002187,1001441,1000850
1003407,1004487,1002380
1003411,1001151,1001138
1002120,1002866,1001217
1000654,1000610,1000031
1001207,1000451,1004404
1002580,1004369,1004220
1004302,1001561,1000655
1001396,1002868,1004307
1003757,1001006,1004338
1002127,1003780,1002221
1001924,1003031,1000602
1004206,1002222,1002622
1003388,1003019,1003194
1004665,1000352,1001927
1003988,1004430,1003588
1003561,1002390,1004747
1001028,1000618,1002334
1002999,1002333,1001104
1001978,1004104,1004236
1004415,1000040,1002256
1000239,1000010,1002997
1002752,1000818,1001165
1004055,1002435,1001685
1001387,1004525,1001438
1000130,1001564,1002871
1002210,1000449,1004615
1001050,1002987,1003263
1000266,1004986,1004128
1004664,1002434,1003726
1003414,1000866,1000489
1001549,1002416,1001956
1001015,1003280,1004325
1004024,1002152,1000199
1001056,1003749,1003141
1003934,1004983,1003288
1004409,1004428,1002407
1003935,1002014,1000618
1001852,1001153,1003287
1001850,1001704,1004510
1003096,1000839,1001290
1000843,1001587,1004414
1003008,1001172,1000603
1002077,1002244,1004568
1004195,1003977,1003284
1001545,1000001,1000234
1000346,1002528,1003393
1003141,1003378,1002278
1002368,1002695,1001587
1004528,1002592,1002152
1004764,1003704,1000355
1004623,1003368,1000454
1002350,1000188,1000821
1004692,1003165,1001284
1002759,1004971,1003397
1003478,1004713,1001901
1002481,1004110,1001344
1002629,1001277,1001857
1000372,1001196,1001156
1002437,1000119,1002061
1002327,1003753,1003593
1003276,1003489,1004877
1004141,1004176,1003843
1003244,1001254,1001361
1003968,1002306,1001562
1004933,1002750,1003156
1004417,1001872,1001314
1002660,1000457,1000678
1000894,1001860,1002080
1003543,1002555,1004491
1004038,1000662,1003341
1000372,1004624,1000423
1002726,1000730,1003900
1003368,1000983,1000270
1001528,1000042,1000499
1003207,1004698,1000951
1000202,1003072,1000039
1004925,1002394,1002651
1001247,1002972,1002416
1002549,1004369,1003073
1002904,1004692,1004446
1001276,1003207,1004646
1004786,1004483,1000833
1000612,1002496,1000994
1003340,1004406,1000713
1002634,1000171,1000977
1004054,1002107,1000481
1000962,1003838,1004602
1002080,1003093,1001508
1001719,1002422,1004182
1002307,1003981,1001519
1004261,1002981,1002563
1004741,1003121,1002166
1001820,1000854,1002058
1003601,1000969,1004232
1002985,1003653,1000897
1001888,1002997,1003308
1003768,1004373,1001558
1003569,1004949,1003019
1001532,1003750,1003119
1002830,1003553,1003873
1001212,1002968,1002953
1002103,1000537,1000816
1004283,1004523,1004390
1003609,1002664,1000233
1002317,1003589,1004026
1004935,1001415,1001718
1003491,1001143,1000844
1000280,1000336,1003298
1004066,1003660,1000620
1000241,1002277,1000223
1001402,1004048,1004918
1000863,1004297,1004365
1000671,1001411,1000120
1004094,1004294,1002851
1002158,1001888,1000074
1000803,1000269,1002173
1000293,1001101,1000148
1003671,1004958,1003400
1000573,1000528,1002639
1003634,1003425,1003676
1001182,1002556,1000979
1001571,1000272,1002212
1002501,1002997,1000098
1004127,1004864,1004204
1001878,1004490,1001511
1000066,1001798,1002843
1000732,1000494,1000036
1001631,1002909,1002839
1000842,1004529,1001661
1000711,1002663,1000030
1002488,1000444,1003385
1000571,1000500,1003492
1001262,1002262,1004615
1003781,1002581,1002793
1002070,1004911,1001272
1002613,1004992,1000599
1001254,1001454,1003842
1000542,1002291,1003167
1003433,1000662,1004039
1003021,1000233,1001964
1000412,1000678,1000675
1004939,1002503,1003382
1003162,1003253,1003099
1002181,1002977,1001131
1001586,1000927,1001979
1001430,1004146,1001796
1002167,1004637,1000413
1004529,1003150,1002799
1003717,1003492,1002593
1001621,1002693,1004898
1003695,1004480,1002993
1000540,1003857,1002834
1004274,1002004,1002628
1001603,1000259,1002186
1002102,1000958,1000372
1004337,1003798,1003889
1003665,1000487,1003367
1001302,1003127,1001371
1001037,1004076,1002936
1004556,1000740,1000319
1001353,1002115,1001054
1001253,1002908,1004541
1003999,1001969,1001716
1001798,1004186,1001399
1004240,1001457,1004566
1001884,1001616,1002824
1004188,1004732,1001522
1004718,1004891,1002831
1002518,1002785,1001550
1001123,1004818,1004627
1001148,1003668,1003536
1001504,1000024,1004518
1001237,1002739,1001664
1004752,1001637,1000635
1001515,1000073,1002043
1001299,1002096,1004680
1002407,1003580,1004387
1002898,1000286,1003756
1002770,1001703,1002463
1001629,1001606,1003379
1001673,1003468,1003902
1000587,1001445,1003989
1000686,1004153,1003483
1000746,1000821,1003794
1002536,1003721,1002084
1000704,1004982,1004449
1004593,1000971,1003487
1001231,1002103,1002691
1001412,1003772,1001620
1000883,1004313,1004769
1001985,1002882,1003732
1000517,1002661,1001688
1002452,1004408,1000008
1000538,1004331,1003174
1001732,1001792,1001012
1003251,1004086,1003264
1000737,1004927,1002446
1004714,1004823,1004368
1000802,1002507,1001414
1004933,1002581,1004804
1000373,1003170,1000208
1001654,1001256,1000360
1000075,1002644,1003834
1003165,1004498,1003549
1003224,1003067,1001210
1001364,1004753,1002095
1004132,1003965,1002748
1001529,1004426,1002923
1004835,1003317,1003322
1000611,1003942,1001100
1003189,1003414,1000990
1001021,1000952,1003635
1000074,1004820,1001407
1003739,1004503,1001772
1003677,1002110,1003933
1004311,1003171,1001236
1003163,1003092,1002578
1001053,1000529,1003551
1001596,1000623,1003399
1000472,1003456,1000679
1003977,1002115,1004694
1001766,1002116,1000578
1001782,1004184,1001340
1000892,1002740,1000387
1004137,1004174,1002759
1003845,1001619,1000853
1003096,1000455,1000232
1003642,1004149,1000564
1002089,1002799,1002234
1003372,1002800,1002933
1003355,1003276,1002901
1002246,1002576,1003737
1003865,1003934,1000508
1004150,1002623,1003289
1001366,1001561,1004556
1000621,1003061,1000287
1002659,1002053,1004459
1004427,1001232,1000461
1004147,1002416,1001472
1004285,1004805,1001920
1002540,1004621,1004444
1003617,1003904,1004546
1003823,1002342,1002491
1004170,1004986,1002999
1003214,1002961,1002375
1000258,1002279,1000622
1002640,1003663,1004300
1001517,1003117,1002981
1003162,1001580,1002495
1004467,1001640,1003475
1000677,1004615,1003325
1004290,1001922,1001510
1001459,1002150,1002161
1001912,1002815,1003945
1004061,1002969,1002876
1004200,1003091,1004157
1002649,1002384,1003755
1003258,1003566,1000702
1004969,1002165,1001944
1004152,1004933,1002111
1003990,1000168,1001402
1002111,1000007,1000304
1003798,1002373,1002925
1004294,1000022,1001271
1002261,1001571,1003384
1001965,1003909,1004028
1003998,1004024,1002056
1003573,1000039,1004715
1000654,1003533,1000492
1001092,1000689,1001329
1001359,1001413,1003984
1002226,1003319,1004940
1002030,1001262,1004088
1004816,1001557,1003485
1001739,1002188,1000504
1002376,1004186,1000683
1004835,1002715,1004686
1004316,1001805,1001838
1003524,1004556,1001566
1001426,1002462,1000250
1000446,1004962,1002877
1000226,1004177,1001136
1004250,1001612,1000043
1004328,1003180,1003449
1002072,1002121,1002834
1004734,1004721,1004658
1002493,1001175,1000230
1001319,1000708,1003276
1000722,1002671,1002895
1001913,1001639,1003816
1000474,1000838,1001967
1001698,1000097,1001778
1001413,1004680,1003518
1002000,1003421,1003458
1000552,1000869,1004400
1000500,1003938,1001910
1003073,1000982,1004611
1004106,1003569,1004898
1001417,1003555,1000076
1003277,1004365,1001788
1004360,1002429,1004666
1000831,1004313,1003490
1001359,1004219,1004240
1003067,1003375,1003550
1001303,1004694,1000543
1003778,1001641,1001046
1004286,1002433,1002923
1003350,1003295,1003875
1001227,1001152,1002984
1000252,1003659,1004710
1004058,1004423,1003566
1001450,1001858,1004339
1003313,1003477,1004353
1004517,1000593,1003270
1004500,1000915,1000808
1001222,1002213,1004696
1001163,1004473,1000420
1000248,1003507,1003327
1002874,1004683,1003001
1003407,1002760,1001246
1004374,1002767,1000158
1004725,1004667,1001564
1002387,1000255,1000148
1003298,1003494,1001543
1002379,1001738,1000775
1001255,1001056,1004412
1000827,1000080,1004287
1003080,1001938,1003570
1001644,1000797,1002372
1002347,1003387,1000236
1004889,1001509,1001983
1004676,1001988,1004368
1000267,1004847,1002568
1003145,1003178,1004933
1000801,1003437,1001232
1002499,1002601,1004423
1001668,1000966,1000861
1004582,1000522,1004662
1002443,1003599,1001647
1000323,1002881,1000045
1001979,1002945,1004996
1004682,1004024,1000870
1002933,1004564,1002075
1003119,1004564,1001793
1000720,1004085,1000761
1004168,1001672,1004268
1004810,1001695,1004303
1002942,1002744,1004960
1002962,1001532,1000828
1004866,1000717,1001701
1004622,1004325,1001012
1000299,1002376,1003845
1000832,1000173,1001062
1002156,1001701,1002042
1000079,1003146,1003267
1002468,1003344,1000276
1000553,1000136,1001762
1003368,1004077,1000918
1003905,1004937,1003474
1004789,1004106,1000137
1001073,1001890,1002093
1001688,1004125,1003596
1002039,1000256,1003232
1004085,1001609,1003959
1001330,1000685,1003748
1000377,1003861,1001517
1002505,1002590,1004078
1000255,1003107,1002861
1003672,1003806,1002425
1003190,1001372,1003844
1000249,1003798,1000475
1002300,1002800,1003543
1002167,1003748,1000577
1001675,1000070,1000394
1004334,1001897,1004459
1003200,1001716,1004259
1003818,1000141,1000339
1003089,1000134,1001912
1003984,1002535,1004595
1002742,1000477,1000115
1003654,1002208,1002210
1003480,1002364,1002825
1001158,1001828,1004676
1002814,1004392,1003521
1002388,1000363,1001044
1002147,1003880,1004941
1002151,1001502,1002570
1002299,1001004,1000760
1001228,1004991,1000491
1004267,1002741,1000756
1004909,1000953,1000284
1000431,1001806,1001091
1001109,1002273,1003541
1003395,1000266,1002572
1000460,1000099,1001228
1001796,1001403,1004115
1003534,1001774,1004933
1001976,1004646,1000203
1000605,1000129,1002098
1001966,1004964,1002811
1000009,1003800,1004123
1001462,1002724,1002895
1004589,1003029,1001513
1002430,1002324,1002828
1004887,1002549,1002357
1003928,1001075,1003868
1001406,1002493,1003724
1004906,1003489,1000849
1002987,1001357,1002779
1001790,1002529,1003768
1003168,1003570,1003861
1004303,1004878,1001626
1000452,1004579,1002496
1003338,1004409,1000517
1000941,1002994,1002034
1001160,1003741,1003759
1001268,1001940,1002053
1004072,1000370,1002861
1004978,1002212,1003127
1001654,1000450,1003565
1004132,1004050,1003934
1001517,1004466,1003396
1000345,1004945,1002317
1003393,1001753,1001431
1001132,1003214,1002457
1003390,1004854,1002165
1004746,1000261,1001663
1000329,1001563,1000854
1000362,1002376,1001176
1004147,1000089,1003738
1004597,1001553,1002914
1002087,1003284,1001977
1003621,1003784,1001278
1000968,1000820,1004267
1001096,1004544,1003376
1003402,1000992,1000629
1004084,1003429,1001359
1001072,1001318,1004089
1000020,1003742,1003274
1000417,1001274,1003004
1002055,1002969,1001237
1001825,1004244,1003210
1004144,1001278,1004227
1004861,1001958,1002925
1003101,1002827,1002625
1002294,1000952,1001929
1003861,1003971,1000760
1000358,1000925,1001522
1001399,1002701,1004180
1003124,1001499,1004853
1002070,1000600,1003058
1002378,1001779,1003722
1001101,1000141,1000750
1002195,1004249,1000519
1002178,1004413,1003284
1004799,1004623,1003803
1000855,1004218,1001288
1002226,1001075,1003595
1000893,1004433,1003896
1000594,1001549,1002800
1001053,1004571,1000179
1004296,1003674,1002817
1001918,1000856,1003786
1002838,1000522,1000255
1001778,1003345,1003515
1003977,1003061,1004851
1001580,1001573,1002651
1004588,1001899,1003050
1000069,1000985,1004584
1002954,1004203,1002965
1001393,1000590,1003018
1003502,1001645,1001570
1002011,1004244,1002681
1002584,1001195,1003895
1002788,1003535,1004467
1003206,1001930,1000844
1000439,1000350,1000363
1002355,1004482,1002685
1002198,1000033,1002288
1001183,1001570,1002926
1000254,1001860,1002060
1001456,1004007,1003233
1000569,1003094,1002436
1001281,1004724,1002348
1000604,1001698,1004448
1003976,1000450,1001874
1003984,1000727,1000264
1002884,1000618,1003433
1004423,1003201,1002591
1002274,1000555,1004369
1003522,1001100,1004499
1001441,1001322,1004936
1001568,1004130,1002239
1003030,1004144,1002252
1001955,1001500,1004863
1002778,1003555,1002163
1002995,1000921,1002441
1004180,1003471,1001816
1000267,1002757,1003679
1000736,1004698,1000105
1002832,1004358,1001962
1002613,1003859,1003349
1004219,1002134,1001995
1000499,1003741,1002433
1004625,1001204,1003829
1002847,1003470,1001121
1003434,1000918,1002828
1004881,1000289,1004336
1003266,1002555,1000607
1001740,1004986,1004202
1000594,1002574,1003959
1003584,1000262,1000046
1004605,1000992,1002965
1002669,1003036,1003170
1000458,1004552,1000313
1003699,1001503,1002397
1003157,1003610,1003770
1002962,1003092,1003953
1001488,1002868,1004399
1001448,1004612,1001489
1002134,1002904,1000448
1003725,1002564,1001781
1003552,1000387,1004321
1003485,1000933,1004260
1001226,1001441,1001807
1004983,1000942,1002288
1002371,1002161,1000645
1004076,1004462,1000722
1002594,1004282,1004047
1004176,1004941,1001307
1002307,1002828,1003691
1003646,1004864,1000224
1003977,1001540,1003805
1000656,1002458,1002097
1000235,1003200,1002404
1004472,1002512,1002144
1002041,1004738,1002222
1003739,1000876,1004059
1004690,1000812,1004739
1002294,1000063,1002781
1002704,1003162,1001279
1002079,1000472,1003284
1004078,1003876,1004736
1001163,1001203,1000286
1003968,1004678,1001889
1000094,1004688,1002235
1003869,1003479,1001479
1003023,1003855,1002152
1004229,1004371,1001763
1003487,1001800,1004807
1001526,1002225,1002144
1003035,1004931,1003594
1001662,1000058,1003489
1003158,1002245,1003723
1001035,1004443,1001521
1003121,1004099,1002122
1001884,1000379,1002148
1004279,1001042,1002387
1002983,1001407,1000797
1003478,1004556,1003934
1003678,1004158,1000187
1003658,1002578,1002415
1002931,1000453,1003183
1000923,1003745,1003738
1003441,1000521,1001202
1001705,1002245,1003120
1004458,1001828,1001412
1000671,1002475,1001274
1001258,1000145,1001592
1004133,1004239,1000245
1001242,1000321,1001749
1001746,1004612,1003626
1003392,1001694,1000782
1004836,1000885,1000249
1001764,1000846,1000156
1004269,1003626,1000607
1001768,1004679,1002631
1003780,1003537,1000147
1000916,1000019,1001776
1002008,1002947,1002673
1001719,1000726,1004873
1001210,1002172,1000197
1002997,1001047,1003859
1004070,1003253,1000550
1002888,1002014,1004944
1003438,1004977,1004530
1001907,1000756,1001748
1002032,1001075,1000109
1004667,1002610,1002126
1000338,1001569,1003218
1002433,1001313,1004376
1001434,1004068,1001338
1004844,1000197,1004456
1004760,1002433,1001580
1001576,1001693,1003058
1002751,1000541,1000381
1003267,1000562,1004402
1001432,1002675,1000196
1002471,1001285,1002559
1004174,1004533,1002085
1000061,1004219,1001422
1001507,1004694,1004035
1001366,1003129,1004694
1002950,1001556,1004525
1002615,1003749,1003351
1003277,1004019,1003116
1004011,1001261,1001374
1000958,1002068,1004361
1004374,1001564,1001311
1000581,1004021,1002157
1004499,1001963,1000470
1001179,1002609,1001944
1001488,1002760,1004857
1002361,1003821,1004105
1000846,1002027,1002902
1003282,1000949,1002870
1003902,1002737,1004777
1004597,1004889,1003503
1002745,1004930,1000122
1004338,1004893,1002452
1002451,1002528,1000084
1004604,1001605,1003367
1003858,1001124,1001185
1000860,1004508,1000435
1003261,1004391,1004358
1001970,1001775,1002658
1004293,1004477,1004269
1001130,1004551,1004981
1001885,1003220,1003775
1003651,1004283,1000389
1001478,1003276,1001643
1001339,1003302,1003484
1002200,1000980,1003575
1003377,1000079,1003940
1002254,1001484,1004129
1000582,1004236,1002620
1004029,1003030,1004198
1000994,1001581,1004514
1002159,1000384,1000747
1001193,1004782,1003962
1001167,1003571,1004476
1004413,1001269,1004549
1004557,1002105,1001781
1002120,1003164,1003672
1001153,1003254,1001737
1002185,1002153,1002901
1001225,1001731,1003732
1001939,1003348,1000493
1001517,1004199,1001962
1000664,1000128,1003180
1004040,1001940,1001395
1000933,1001013,1000630
1000371,1002104,1002352
1003103,1001565,1000498
1003423,1001271,1003824
1001134,1003259,1000258
1001814,1001742,1001999
1003455,1004924,1003445
1001110,1002904,1001861
1001295,1001878,1003980
1001518,1001030,1003257
1004431,1002061,1003558
1000869,1003503,1002443
1000298,1001765,1002446
1000851,1001212,1002465
1003405,1004607,1002310
1004696,1003760,1001280
1003495,1003305,1003432
1000064,1002187,1002154
1001088,1003865,1003829
1003673,1004192,1000078
1002517,1004412,1001545
1002197,1000075,1001722
1000836,1002605,1003681
1004252,1004826,1003245
1000962,1003574,1002013
1000421,1001659,1003047
1001739,1003930,1003673
1000402,1003186,1002768
1004873,1004636,1000346
1000451,1004613,1000847
1004882,1000154,1004768
1000173,1001472,1001163
1001986,1000762,1003951
1003107,1001940,1000310
1002798,1004882,1002167
1003969,1001433,1000254
1000160,1002962,1004744
1003230,1003712,1000468
1000161,1000778,1003147
1001070,1003413,1003152
1002854,1001475,1000871
1003873,1000168,1001407
1002519,1003756,1001178
1003510,1001662,1004417
1000602,1003284,1001097
1001911,1004430,1004434
1004626,1003725,1002648
1002062,1002982,1004120
1001539,1003305,1002336
1001789,1001708,1003151
1003739,1003165,1003826
1000468,1000469,1000187
1003260,1002837,1003429
1000461,1002892,1002741
1003137,1002323,1003692
1004641,1000601,1004094
1004437,1000012,1001196
1004499,1004253,1003143
1000241,1004827,1000726
1000911,1000477,1000911
1001124,1004694,1001971
1001782,1004837,1002590
1004620,1001817,1004714
1003286,1000530,1000046
1002914,1004398,1002180
1002619,1004621,1000925
1003018,1004462,1000218
1003377,1000990,1001622
1000715,1002352,1004818
1004269,1003736,1001663
1000525,1003378,1002295
1003041,1001624,1001036
1001295,1004962,1001636
1003447,1003878,1003957
1003087,1003930,1003620
1000689,1004072,1002829
1002536,1004202,1003763
1000266,1002230,1003023
1004577,1001190,1002244
1003254,1000336,1000361
1000286,1003450,1000983
1002619,1001429,1001837
1000236,1001465,1003132
1001831,1000745,1001748
1004177,1003424,1003855
1003988,1002596,1002127
1001998,1001411,1000535
1004550,1001910,1001781
1003837,1004527,1003849
1003933,1002182,1000918
1003103,1000224,1004784
1002042,1001958,1001080
1001711,1004450,1004789
1000625,1003079,1003928
1004317,1001041,1000389
1000279,1004248,1002731
1001994,1002504,1002639
1004372,1000165,1004287
1004492,1002470,1000703
1000588,1002937,1003534
1000674,1004614,1001741
1003142,1004725,1002950
1001182,1000335,1000956
1002680,1003035,1000185
1001045,1004355,1001926
1004862,1004649,1000994
1000844,1000730,1004113
1004446,1004707,1004113
1002219,1002686,1004857
1000190,1001393,1001241
1004219,1004992,1003283
1003643,1000073,1004100
1004167,1004890,1002834
1000527,1002961,1002507
1000333,1004284,1003631
1002729,1002578,1004002
1004989,1003015,1003759
1004864,1004639,1002738
1000023,1004827,1002941
1001190,1001243,1003572
1002416,1001613,1002314
1000421,1004226,1002661
1001547,1000154,1004378
1000605,1003619,1000190
1004350,1001600,1000534
1004609,1000496,1000584
1002638,1001071,1000404
1000170,1000797,1001010
1002649,1004991,1004488
1004332,1000691,1002911
1001464,1000852,1003846
1000642,1001288,1000663
1003409,1001928,1003178
1004399,1003537,1004026
1004943,1000719,1004386
1003331,1000820,1001683
1004342,1001699,1002787
1004322,1001363,1000456
1000243,1003756,1004738
1004579,1004160,1004814
1001007,1002898,1003718
1002052,1000300,1001809
1001419,1003235,1000333
1001399,1004200,1000167
1004130,1004861,1003542
1000236,1004603,1001363
1001694,1003669,1003301
1000947,1001675,1001220
1002023,1003436,1000462
1002916,1001399,1003202
1004761,1001606,1002646
1003956,1001775,1004770
1003674,1001845,1002023
1002240,1001425,1001357
1002433,1001126,1002377
1001589,1001381,1000130
1001850,1004502,1004504
1000136,1004748,1004187
1004768,1002939,1003252
1001166,1000375,1004170
1002060,1001875,1004671
1002403,1003014,1003353
1001739,1003980,1002885
1002479,1001238,1003478
1000808,1003274,1004115
1001724,1002832,1002252
1002713,1001727,1001074
1002893,1000269,1000443
1000223,1004297,1000720
1002880,1002811,1003727
1003066,1004967,1000916
1003159,1004863,1002730
1001332,1001130,1004783
1001057,1003567,1002513
1004200,1001834,1000741
1002978,1000724,1002551
1004850,1002869,1002772
1004747,1003756,1000020
1002128,1004914,1004245
1003987,1002397,1002277
1000421,1004044,1002868
1001090,1001218,1000251
1001643,1004542,1002338
1001534,1003254,1003908
1003826,1002012,1000153
1004425,1001318,1003594
1002151,1004598,1002319
1003081,1004527,1002861
1002754,1002011,1000866
1000599,1003987,1001944
1000696,1003781,1002817
1001598,1003054,1002055
1003372,1001732,1003006
1003211,1002007,1004073
1001906,1001460,1003340
1001644,1002721,1003760
1003796,1004556,1004196
1001208,1004671,1004060
1004703,1004769,1003749
1004124,1003832,1001606
1000699,1002922,1004251
1002233,1001903,1003518
1004883,1003238,1004873
1003206,1000041,1003672
1000548,1003601,1003143
1002939,1002327,1000716
1002841,1004065,1004096
1001994,1000859,1001515
1000730,1000446,1003421
1003099,1002541,1004256
1000024,1002532,1003999
1003251,1002764,1000288
1002102,1004315,1004428
1000053,1001515,1003243
1002512,1003481,1003247
1000369,1000080,1003308
1002364,1004275,1004963
1002179,1004372,1004063
1002842,1000235,1000619
1000709,1000331,1000929
1001434,1002108,1000852
1004867,1003996,1000881
1001031,1000859,1002404
1002254,1000123,1002422
1003792,1002891,1001361
1002196,1003960,1001343
1003884,1003014,1000141
1001626,1004126,1001172
1000030,1000831,1001536
1000168,1003126,1000821
1002347,1003003,1002658
1000285,1003052,1000540
1002969,1003000,1001277
1001253,1000571,1003240
1002861,1000857,1000989
1001394,1004012,1000038
1002678,1002609,1001080
1001723,1000794,1004732
1003093,1004266,1003127
1001075,1000262,1001926
1000893,1001300,1002548
1003632,1002778,1000273
1000086,1004484,1000390
1001786,1003465,1003685
1002375,1002542,1001165
1002558,1002451,1002444
1001440,1002964,1000429
1004636,1000322,1000589
1002165,1001820,1003262
1004360,1000134,1000519
1004816,1000603,1003242
1002392,1000395,1000729
1000283,1000508,1001731
1002025,1000756,1002349
1000078,1000859,1002011
1004874,1002551,1000340
1003648,1000142,1001380
1001687,1004523,1001799
1004407,1004057,1001387
1001408,1001790,1003773
1000120,1000179,1000821
1003087,1004566,1002301
1001908,1001695,1002676
1000774,1002347,1000232
1003673,1002834,1001118
1004817,1000199,1003209
1004409,1004360,1000472
1002845,1000171,1004910
1000183,1003721,1004388
1001764,1001351,1003354
1000126,1004751,1000354
1001992,1001870,1003839
1001564,1002769,1004981
1003860,1001457,1000518
1001842,1000237,1002757
1003113,1003939,1003171
1002803,1000910,1000042
1003811,1003755,1003080
1000392,1004589,1000525
1004593,1001744,1000903
1000429,1003604,1001872
1000726,1004466,1000463
1003746,1001760,1003150
1004469,1001804,1004686
1001024,1000275,1000925
1001923,1004650,1003396
1003812,1001698,1004192
1003417,1002495,1000407
1001558,1004921,1003322
1002809,1002533,1002122
1003086,1004631,1003454
1004943,1000997,1004924
1001866,1003581,1000068
1000918,1001120,1004467
1004833,1001245,1003068
1002624,1002782,1003739
1000346,1004776,1002829
1003493,1004812,1002633
1001750,1002379,1002238
1000397,1004839,1000151
1000715,1000618,1003374
1000753,1004023,1000892
1002656,1000052,1003122
1000965,1003432,1001697
1000029,1001341,1002676
1001588,1001439,1002182
1003978,1001561,1004696
1002714,1000939,1002957
1002564,1002198,1001396
1002897,1001609,1002436
1000590,1004803,1004118
1002988,1001197,1000465
1004145,1003918,1001697
1000109,1000565,1004604
1001002,1000573,1002973
1002770,1000467,1001666
1002846,1004635,1004075
1003427,1001885,1001585
1004624,1000567,1001738
1001102,1001835,1001011
1003030,1004400,1003220
1001172,1001323,1004539
1002106,1001597,1003547
1004701,1003851,1004861
1001706,1003110,1000402
1003428,1001944,1000267
1002174,1000492,1003604
1003048,1001325,1003672
1001904,1004436,1004325
1002953,1002463,1002715
1004356,1002180,1001979
1003920,1004421,1002732
1002518,1000127,1002004
1004774,1004519,1003035
1001460,1000625,1001176
1004276,1001932,1002811
1003500,1004862,1002394
1000454,1001059,1001758
1004494,1002651,1003401
1001474,1001266,1000457
1003253,1002965,1001269
1004493,1004770,1002398
1004840,1002154,1004179
1003858,1004793,1000606
1003854,1001816,1003450
1002243,1002279,1001390
1000608,1000101,1002218
1004567,1003536,1000658
1000334,1003396,1002236
1001516,1000088,1002149
1000001,1003831,1003414
1002290,1000421,1001997
1003948,1004033,1004219
1002108,1004596,1002074
1004316,1001100,1001685
