booking_id,user_id,show_id,seats
1003215,1003688,1002057,8
1003216,1004268,1003257,8
1003217,1001285,1003267,7
1003218,1002588,1001221,6
1003219,1002087,1001475,4
1003220,1003492,1002019,4
1003221,1004464,1003566,7
1003222,1002810,1000241,2
1003223,1001950,1002020,1
1003224,1004034,1002306,4
1003225,1001851,1003669,5
1003226,1002227,1002505,5
1003227,1000948,1002731,2
1003228,1002857,1002723,9
1003229,1003271,1000864,10
1003230,1001565,1000184,9
1003231,1003569,1004684,1
1003232,1000765,1002586,4
1003233,1004589,1002349,3
1003234,1001412,1004636,7
1003235,1001936,1003873,8
1003236,1003654,1004964,8
1003237,1000388,1003521,4
1003238,1004816,1003661,7
1003239,1003860,1002790,6
1003240,1004390,1001812,2
1003241,1003800,1000560,1
1003242,1003185,1002547,7
1003243,1002872,1003159,5
1003244,1003557,1000683,9
1003245,1000750,1000598,7
1003246,1000369,1003173,9
1003247,1001662,1003913,9
1003248,1001286,1004134,5
1003249,1004750,1001476,3
1003250,1002906,1000054,5
1003251,1000399,1001416,3
1003252,1001193,1002414,4
1003253,1001249,1000140,6
1003254,1003671,1003445,1
1003255,1003923,1001053,9
1003256,1002761,1001442,9
1003257,1003980,1001417,2
1003258,1003605,1001080,6
1003259,1002330,1000274,3
1003260,1003731,1003378,1
1003261,1001112,1001846,3
1003262,1004876,1000625,7
1003263,1004643,1002706,2
1003264,1003107,1003009,3
1003265,1003984,1001733,9
1003266,1000224,1004478,10
1003267,1002151,1001638,7
1003268,1002157,1001320,5
1003269,1003714,1001624,9
1003270,1004791,1003403,5
1003271,1001450,1001866,4
1003272,1002863,1002567,5
1003273,1000500,1000603,4
1003274,1003726,1001164,10
1003275,1000746,1000156,2
1003276,1001501,1003948,5
1003277,1002654,1000776,8
1003278,1001096,1004283,1
1003279,1003542,1003578,6
1003280,1001233,1002539,7
1003281,1001751,1003203,8
1003282,1004769,1004901,5
1003283,1000109,1002388,5
1003284,1001748,1000607,2
1003285,1002748,1001707,5
1003286,1001088,1001163,8
1003287,1004707,1003819,8
1003288,1004733,1000454,10
1003289,1001779,1001248,4
1003290,1000628,1002392,3
1003291,1000575,1002567,8
1003292,1000627,1004198,2
1003293,1000988,1004732,5
1003294,1002122,1003578,7
1003295,1003813,1004784,3
1003296,1004985,1001382,4
1003297,1004005,1002002,4
1003298,1000126,1002835,1
1003299,1000327,1000203,5
1003300,1001089,1004200,10
1003301,1002359,1003061,8
1003302,1000942,1003497,5
1003303,1001262,1001618,1
1003304,1003312,1002009,3
1003305,1001630,1001134,10
1003306,1002092,1003577,8
1003307,1003780,1001659,7
1003308,1000250,1002394,4
1003309,1003448,1001325,6
1003310,1003426,1002516,9
1003311,1002250,1004544,6
1003312,1000762,1002769,2
1003313,1002011,1000667,8
1003314,1002119,1004938,10
1003315,1004576,1004000,9
1003316,1001073,1003047,6
1003317,1000164,1001642,7
1003318,1002432,1004739,2
1003319,1004220,1002277,7
1003320,1000776,1002209,6
1003321,1001610,1000739,9
1003322,1001241,1001313,3
1003323,1003469,1001994,7
1003324,1000972,1001854,3
1003325,1003651,1000082,3
1003326,1003872,1002119,10
1003327,1001852,1000988,10
1003328,1000637,1004426,2
1003329,1002076,1003954,3
1003330,1002571,1000622,8
1003331,1002526,1002192,4
1003332,1000763,1002876,2
1003333,1003309,1004141,5
1003334,1001030,1001473,7
1003335,1003868,1004516,7
1003336,1002534,1000187,8
1003337,1002273,1001075,7
1003338,1000763,1002565,9
1003339,1003796,1004972,6
1003340,1003238,1000852,1
1003341,1000441,1000429,2
1003342,1001386,1002351,1
1003343,1002599,1001951,2
1003344,1003629,1003257,9
1003345,1001711,1002900,1
1003346,1004319,1004057,9
1003347,1003546,1001418,6
1003348,1000676,1001471,2
1003349,1001806,1004955,3
1003350,1001149,1003445,8
1003351,1000488,1004972,3
1003352,1002401,1001228,6
1003353,1004565,1002141,4
1003354,1001093,1004764,7
1003355,1003218,1001515,6
1003356,1002292,1003496,5
1003357,1001232,1003798,2
1003358,1001777,1001816,5
1003359,1000950,1002488,2
1003360,1004963,1002658,4
1003361,1000332,1000802,4
1003362,1004379,1001469,1
1003363,1004577,1003030,2
1003364,1000742,1003850,8
1003365,1001285,1001523,6
1003366,1003130,1000561,4
1003367,1002317,1002288,9
1003368,1003763,1001874,8
1003369,1001554,1004430,2
1003370,1000220,1001342,2
1003371,1004109,1002499,5
1003372,1003762,1000739,2
1003373,1002870,1000768,10
1003374,1004793,1003657,8
1003375,1004347,1001828,7
1003376,1000788,1000724,3
1003377,1002450,1001772,9
1003378,1000423,1002722,1
1003379,1004890,1002514,5
1003380,1001507,1001457,2
1003381,1003416,1000170,8
1003382,1004678,1000428,5
1003383,1001423,1000808,1
1003384,1004701,1002903,10
1003385,1002276,1004570,2
1003386,1001393,1003226,7
1003387,1002264,1002477,4
1003388,1001921,1002881,5
1003389,1003869,1004685,1
1003390,1003287,1001192,5
1003391,1000182,1002678,3
1003392,1002849,1001783,4
1003393,1003058,1001448,8
1003394,1003481,1001513,10
1003395,1001038,1003727,10
1003396,1000837,1004164,6
1003397,1000226,1002794,2
1003398,1004002,1000888,9
1003399,1001972,1002268,9
1003400,1001511,1001359,6
1003401,1001168,1002348,10
1003402,1003779,1002960,5
1003403,1001190,1002414,5
1003404,1003209,1001497,4
1003405,1003064,1001789,9
1003406,1002385,1002830,5
1003407,1003241,1004165,5
1003408,1004956,1003827,7
1003409,1002553,1003382,10
1003410,1004711,1003856,8
1003411,1002610,1003606,8
1003412,1000609,1002255,5
1003413,1002488,1003251,1
1003414,1002030,1004983,8
1003415,1004512,1000232,4
1003416,1002507,1000925,3
1003417,1001353,1001678,5
1003418,1004545,1002708,10
1003419,1002703,1000562,7
1003420,1003107,1004044,1
1003421,1004038,1000368,4
1003422,1000210,1002108,7
1003423,1000109,1000529,8
1003424,1003632,1003020,9
1003425,1002341,1003369,8
1003426,1002365,1003468,7
1003427,1003451,1002511,2
1003428,1001913,1004763,1
1003429,1001132,1002685,8
1003430,1002250,1002429,9
1003431,1002408,1002992,7
1003432,1001320,1004431,3
1003433,1003939,1004791,6
1003434,1004179,1001071,2
1003435,1003039,1001857,6
1003436,1004321,1000608,10
1003437,1001768,1002429,5
1003438,1000276,1000247,4
1003439,1004894,1000295,7
1003440,1003622,1004750,5
1003441,1003681,1001534,2
1003442,1003285,1004658,7
1003443,1000107,1001763,5
1003444,1003342,1000773,9
1003445,1004576,1002614,5
1003446,1000365,1000146,5
1003447,1000742,1003796,6
1003448,1000993,1002867,8
1003449,1001801,1002525,2
1003450,1002691,1000484,4
1003451,1002401,1000920,7
1003452,1003037,1000659,8
1003453,1000813,1002518,10
1003454,1004873,1004295,3
1003455,1004436,1004806,5
1003456,1001577,1000920,5
1003457,1003059,1003471,5
1003458,1003853,1004509,10
1003459,1001536,1003571,5
1003460,1001210,1002262,7
1003461,1004414,1001847,8
1003462,1004592,1000701,6
1003463,1003282,1004127,4
1003464,1004936,1002032,3
1003465,1002723,1003024,5
1003466,1004359,1001009,5
1003467,1003583,1003423,4
1003468,1000120,1000460,2
1003469,1000685,1000196,6
1003470,1000043,1001983,8
1003471,1000334,1002515,3
1003472,1002288,1001418,6
1003473,1002619,1003507,1
1003474,1002059,1000547,8
1003475,1001041,1003740,5
1003476,1002183,1003138,4
1003477,1001475,1004521,8
1003478,1002773,1004362,5
1003479,1000221,1003877,1
1003480,1003214,1002441,8
1003481,1004332,1004546,1
1003482,1004820,1001856,4
1003483,1003695,1002466,9
1003484,1001772,1000932,1
1003485,1002401,1000922,5
1003486,1000477,1002677,3
1003487,1000505,1004394,5
1003488,1004698,1001327,1
1003489,1003620,1004311,6
1003490,1003132,1002665,9
1003491,1002141,1004941,3
1003492,1002309,1000418,3
1003493,1003944,1000366,4
1003494,1001474,1002069,6
1003495,1001607,1000659,10
1003496,1004178,1000413,6
1003497,1004710,1000490,8
1003498,1003045,1001917,10
1003499,1001827,1004480,5
1003500,1004193,1004798,5
1003501,1001535,1002005,7
1003502,1000925,1004306,4
1003503,1001061,1001701,8
1003504,1004889,1004552,5
1003505,1002473,1001145,5
1003506,1003183,1000723,3
1003507,1000093,1000195,10
1003508,1000933,1001590,5
1003509,1001150,1000210,5
1003510,1002320,1003214,9
1003511,1004787,1002117,2
1003512,1002832,1000712,3
1003513,1003290,1000825,7
1003514,1001811,1002699,5
1003515,1004282,1000685,10
1003516,1004842,1000615,1
1003517,1000789,1004318,3
1003518,1001098,1000996,6
1003519,1002717,1000528,5
1003520,1003724,1002731,1
1003521,1002244,1001851,1
1003522,1000797,1000011,6
1003523,1000490,1001322,10
1003524,1003152,1002881,9
1003525,1002303,1002891,3
1003526,1003405,1002632,6
1003527,1000593,1001505,6
1003528,1001596,1001363,9
1003529,1002713,1004386,8
1003530,1000955,1002729,6
1003531,1004800,1001830,1
1003532,1000516,1001947,10
1003533,1004790,1002225,3
1003534,1002422,1002111,6
1003535,1003647,1000951,9
1003536,1004403,1003211,9
1003537,1003844,1000627,8
1003538,1002888,1002636,8
1003539,1003847,1001971,1
1003540,1004660,1001457,1
1003541,1001776,1003662,7
1003542,1001647,1004617,5
1003543,1002273,1003584,6
1003544,1004369,1004720,3
1003545,1003213,1004184,2
1003546,1003812,1000065,1
1003547,1000621,1002804,1
1003548,1004065,1001824,1
1003549,1004249,1000787,5
1003550,1003780,1002502,1
1003551,1003540,1000940,10
1003552,1002720,1001601,1
1003553,1000020,1004648,1
1003554,1003441,1000449,1
1003555,1000886,1001551,8
1003556,1004921,1000390,3
1003557,1004098,1002738,1
1003558,1001849,1001032,1
1003559,1000026,1004143,4
1003560,1002052,1001437,5
1003561,1002467,1002389,5
1003562,1002013,1003303,3
1003563,1001889,1001376,6
1003564,1002566,1001546,6
1003565,1001894,1000280,5
1003566,1002413,1004997,2
1003567,1004097,1001229,7
1003568,1001705,1002188,3
1003569,1004135,1003921,3
1003570,1004147,1001121,7
1003571,1004754,1000189,8
1003572,1003932,1001368,1
1003573,1002152,1004561,6
1003574,1002946,1001145,2
1003575,1004702,1003631,9
1003576,1001808,1001740,6
1003577,1001850,1001390,10
1003578,1003086,1000245,7
1003579,1002360,1001614,5
1003580,1001508,1002749,1
1003581,1004501,1004677,10
1003582,1003996,1003042,1
1003583,1000448,1001464,6
1003584,1004662,1002739,10
1003585,1001892,1000673,1
1003586,1002824,1003191,5
1003587,1000013,1000186,8
1003588,1003206,1002969,7
1003589,1000168,1003190,8
1003590,1004811,1000357,3
1003591,1003097,1001365,8
1003592,1000514,1003128,9
1003593,1004172,1003690,10
1003594,1001384,1003188,10
1003595,1004531,1002620,7
1003596,1002335,1000929,9
1003597,1003095,1001775,3
1003598,1002047,1002683,3
1003599,1000771,1001900,2
1003600,1004335,1003983,4
1003601,1004708,1004326,5
1003602,1003430,1001375,8
1003603,1000410,1004970,3
1003604,1002567,1004121,5
1003605,1004604,1000485,6
1003606,1004587,1000552,8
1003607,1000918,1000751,6
1003608,1000430,1000198,9
1003609,1004136,1000008,5
1003610,1004292,1002114,5
1003611,1003983,1000231,3
1003612,1000951,1003138,8
1003613,1004758,1002426,9
1003614,1001408,1001532,7
1003615,1001298,1003390,10
1003616,1002799,1000408,7
1003617,1002409,1003910,4
1003618,1000251,1001578,8
1003619,1001004,1003778,5
1003620,1001786,1001142,7
1003621,1002847,1004122,7
1003622,1000915,1000411,7
1003623,1002488,1003127,4
1003624,1002454,1002093,5
1003625,1003233,1003794,8
1003626,1002641,1000797,5
1003627,1002152,1002352,6
1003628,1004505,1003979,10
1003629,1003598,1004368,5
1003630,1004799,1001371,3
1003631,1001660,1002032,10
1003632,1004338,1004412,4
1003633,1000527,1000045,6
1003634,1001714,1000480,1
1003635,1001031,1002419,6
1003636,1001494,1000965,5
1003637,1004763,1001651,9
1003638,1002339,1002656,2
1003639,1001050,1002860,5
1003640,1002516,1001612,3
1003641,1002297,1002547,1
1003642,1004109,1004596,5
1003643,1002017,1000676,4
1003644,1004817,1002510,10
1003645,1000192,1001004,1
1003646,1003807,1002182,1
1003647,1001464,1000678,6
1003648,1004886,1003385,5
1003649,1002164,1002996,3
1003650,1002983,1001510,10
1003651,1002780,1003095,4
1003652,1001623,1001468,3
1003653,1003000,1001483,10
1003654,1002259,1004739,10
1003655,1004057,1001346,7
1003656,1000360,1004786,1
1003657,1002244,1004925,8
1003658,1003238,1002501,9
1003659,1004825,1004619,9
1003660,1003383,1000858,8
1003661,1004594,1003353,8
1003662,1001339,1002988,4
1003663,1004783,1001605,8
1003664,1003208,1001519,8
1003665,1000168,1001694,7
1003666,1000752,1003559,6
1003667,1002699,1002784,7
1003668,1000273,1004189,4
1003669,1003530,1001906,8
1003670,1004009,1001257,9
1003671,1004797,1000430,2
1003672,1003874,1004128,6
1003673,1002685,1000204,9
1003674,1001914,1002835,7
1003675,1002044,1002359,7
1003676,1000290,1004552,8
1003677,1000793,1004102,9
1003678,1000049,1001152,10
1003679,1002436,1002586,3
1003680,1002703,1003621,3
1003681,1002875,1001577,6
1003682,1003660,1002977,1
1003683,1000668,1004751,2
1003684,1001731,1002408,4
1003685,1001858,1001019,9
1003686,1001295,1003754,4
1003687,1004695,1000149,4
1003688,1003522,1001831,10
1003689,1003857,1002544,7
1003690,1002913,1004697,8
1003691,1002634,1002563,5
1003692,1002430,1003104,3
1003693,1000006,1002130,5
1003694,1004824,1000919,8
1003695,1000509,1003612,5
1003696,1001982,1003616,7
1003697,1003718,1003401,8
1003698,1000837,1002233,2
1003699,1002618,1003952,4
1003700,1000598,1001035,10
1003701,1001069,1001928,10
1003702,1001422,1004535,8
1003703,1001452,1001825,9
1003704,1002772,1000100,7
1003705,1002745,1003359,5
1003706,1002511,1002379,4
1003707,1000857,1000731,10
1003708,1000867,1000192,3
1003709,1002072,1002954,2
1003710,1001410,1001324,9
1003711,1001808,1003717,4
1003712,1004560,1000183,6
1003713,1000909,1001005,4
1003714,1001112,1000744,4
1003715,1004227,1000113,6
1003716,1003948,1004535,1
1003717,1001329,1000958,7
1003718,1000830,1002335,10
1003719,1004489,1003462,4
1003720,1003586,1002254,2
1003721,1002484,1002672,3
1003722,1000113,1002090,4
1003723,1001962,1004598,1
1003724,1003155,1003794,2
1003725,1002521,1004811,4
1003726,1002182,1002886,8
1003727,1000314,1003330,7
1003728,1004548,1001026,3
1003729,1003860,1002505,6
1003730,1001582,1000903,7
1003731,1001564,1001422,8
1003732,1004727,1002612,3
1003733,1002652,1001233,2
1003734,1000415,1002530,10
1003735,1003859,1000044,10
1003736,1004659,1001992,9
1003737,1004599,1001325,5
1003738,1003762,1004550,6
1003739,1004984,1004106,10
1003740,1004563,1002034,1
1003741,1001460,1003111,5
1003742,1004913,1001251,10
1003743,1001944,1001564,1
1003744,1003778,1000808,1
1003745,1002089,1000411,5
1003746,1001346,1004257,4
1003747,1003248,1004257,6
1003748,1004238,1003805,7
1003749,1004382,1001970,4
1003750,1002016,1001145,2
1003751,1000336,1000153,2
1003752,1001461,1003993,1
1003753,1000405,1004106,4
1003754,1001123,1001166,5
1003755,1002947,1002359,2
1003756,1000638,1004386,10
1003757,1004072,1003620,8
1003758,1000652,1001515,7
1003759,1001512,1002924,9
1003760,1004829,1004940,4
1003761,1001976,1001886,4
1003762,1003866,1000102,9
1003763,1002334,1003518,1
1003764,1004323,1002846,2
1003765,1004821,1002940,5
1003766,1001742,1002462,9
1003767,1001943,1001004,3
1003768,1004268,1000803,3
1003769,1000977,1000401,5
1003770,1004110,1003047,3
1003771,1003225,1002531,5
1003772,1001286,1002384,4
1003773,1002839,1004827,8
1003774,1004670,1001283,4
1003775,1002068,1002885,4
1003776,1004315,1002783,6
1003777,1003206,1000255,5
1003778,1004308,1001030,7
1003779,1002573,1003358,8
1003780,1001325,1002977,6
1003781,1003915,1001095,4
1003782,1000850,1003932,2
1003783,1000432,1004379,9
1003784,1004120,1001647,2
1003785,1002818,1001380,7
1003786,1002842,1002443,4
1003787,1004915,1000846,7
1003788,1001008,1002255,6
1003789,1003995,1003449,2
1003790,1001712,1002341,9
1003791,1001727,1003760,10
1003792,1000418,1002381,3
1003793,1000457,1001855,2
1003794,1001195,1004004,8
1003795,1001662,1001952,6
1003796,1000339,1004861,7
1003797,1001292,1003740,4
1003798,1003056,1003921,10
1003799,1000211,1003136,8
1003800,1002589,1001135,6
1003801,1003628,1001286,9
1003802,1004427,1004836,5
1003803,1003491,1000532,1
1003804,1001562,1002672,6
1003805,1004285,1000543,10
1003806,1003002,1000832,8
1003807,1003741,1002323,1
1003808,1001684,1001447,1
1003809,1000400,1001251,6
1003810,1003590,1000460,1
1003811,1003219,1002644,10
1003812,1004713,1000543,10
1003813,1003255,1004646,6
1003814,1001068,1000800,8
1003815,1001461,1002422,7
1003816,1004655,1002680,9
1003817,1002404,1002367,5
1003818,1004197,1003420,2
1003819,1004225,1003054,7
1003820,1004139,1004572,8
1003821,1001627,1004177,10
1003822,1002871,1002638,9
1003823,1002749,1003120,4
1003824,1001619,1001013,1
1003825,1004946,1004934,8
1003826,1003230,1002439,4
1003827,1001542,1002031,3
1003828,1001712,1000023,6
1003829,1000962,1004120,10
1003830,1001504,1003452,4
1003831,1001889,1001215,1
1003832,1003437,1003737,6
1003833,1004186,1003191,9
1003834,1000421,1002568,6
1003835,1003002,1004682,5
1003836,1000116,1004305,3
1003837,1002511,1003657,4
1003838,1000278,1004777,6
1003839,1000256,1000995,1
1003840,1000670,1001001,7
1003841,1002785,1001237,1
1003842,1000144,1000047,8
1003843,1002335,1002298,1
1003844,1001048,1001899,10
1003845,1002308,1003459,2
1003846,1001949,1004887,5
1003847,1002536,1000257,4
1003848,1003159,1004854,6
1003849,1001142,1004637,5
1003850,1002360,1003622,6
1003851,1001144,1003560,4
1003852,1004306,1001529,3
1003853,1003576,1000941,8
1003854,1003227,1003455,7
1003855,1001935,1003759,3
1003856,1001554,1004787,6
1003857,1000739,1001582,6
1003858,1000797,1004074,10
1003859,1000014,1000916,2
1003860,1003884,1001228,2
1003861,1000623,1003759,7
1003862,1002587,1001603,1
1003863,1001469,1002139,1
1003864,1002490,1003920,4
1003865,1003921,1003245,6
1003866,1000294,1004261,5
1003867,1002909,1003308,2
1003868,1004271,1004978,8
1003869,1000734,1003390,7
1003870,1004796,1003243,1
1003871,1004931,1000125,10
1003872,1002966,1001407,8
1003873,1000791,1003254,4
1003874,1004111,1004572,9
1003875,1002791,1003938,3
1003876,1001882,1000992,1
1003877,1000428,1002530,1
1003878,1001379,1004973,6
1003879,1002751,1004531,2
1003880,1003440,1000887,8
1003881,1001904,1002255,8
1003882,1002909,1003196,9
1003883,1000506,1003594,9
1003884,1003006,1002309,8
1003885,1004334,1004539,4
1003886,1004549,1004718,5
1003887,1003403,1001464,1
1003888,1001412,1003287,8
1003889,1001546,1001655,8
1003890,1003956,1001213,6
1003891,1000019,1004483,3
1003892,1003846,1001801,4
1003893,1004151,1004088,7
1003894,1004851,1004026,9
1003895,1002208,1000735,8
1003896,1004463,1003290,6
1003897,1000044,1004878,2
1003898,1003078,1002147,2
1003899,1003309,1000812,1
1003900,1002873,1000161,4
1003901,1002182,1004364,7
1003902,1000876,1004595,4
1003903,1003050,1004276,1
1003904,1001305,1002622,4
1003905,1003310,1004993,3
1003906,1003695,1002857,6
1003907,1000629,1003745,8
1003908,1004082,1004459,7
1003909,1003490,1002650,2
1003910,1003795,1003762,6
1003911,1001302,1001773,3
1003912,1002356,1004242,8
1003913,1001690,1003852,9
1003914,1000943,1003804,1
1003915,1003487,1002152,7
1003916,1003647,1003187,4
1003917,1000820,1002424,6
1003918,1003152,1003984,8
1003919,1002306,1004992,2
1003920,1004456,1001554,2
1003921,1002382,1001871,10
1003922,1002401,1002712,7
1003923,1002655,1001295,5
1003924,1002676,1000315,7
1003925,1000556,1003976,9
1003926,1000206,1003181,2
1003927,1004575,1002857,4
1003928,1002370,1000014,6
1003929,1001373,1000043,1
1003930,1004037,1004532,1
1003931,1001277,1001966,2
1003932,1001665,1001706,1
1003933,1003293,1002804,10
1003934,1000713,1000255,3
1003935,1001699,1004218,1
1003936,1000187,1000192,10
1003937,1003715,1003992,5
1003938,1002525,1001926,7
1003939,1000261,1002197,8
1003940,1001973,1001967,5
1003941,1001295,1000807,3
1003942,1001857,1000383,6
1003943,1001400,1003656,3
1003944,1003147,1003675,3
1003945,1001532,1001475,3
1003946,1000943,1001863,5
1003947,1000260,1004073,2
1003948,1004884,1000699,9
1003949,1000298,1003672,10
1003950,1003859,1003193,9
1003951,1003988,1000925,4
1003952,1003179,1004647,7
1003953,1000623,1002438,2
1003954,1000994,1003443,5
1003955,1002931,1002639,7
1003956,1002708,1000707,3
1003957,1000368,1002140,1
1003958,1002758,1003598,2
1003959,1000033,1000423,9
1003960,1003692,1001125,3
1003961,1004787,1003615,7
1003962,1003362,1003740,10
1003963,1004211,1004502,6
1003964,1002772,1000575,10
1003965,1003710,1003003,4
1003966,1001841,1002611,5
1003967,1000692,1002738,2
1003968,1003251,1000582,3
1003969,1002124,1000095,8
1003970,1003058,1003920,7
1003971,1000218,1003954,9
1003972,1002817,1003390,6
1003973,1004023,1004062,6
1003974,1002895,1002473,1
1003975,1002400,1002114,6
1003976,1003391,1004122,6
1003977,1004654,1000226,8
1003978,1002458,1001638,9
1003979,1002261,1003382,5
1003980,1004633,1000617,1
1003981,1001633,1002896,3
1003982,1004891,1004228,1
1003983,1000819,1003958,6
1003984,1001479,1003538,7
1003985,1002952,1000963,8
1003986,1003544,1004772,10
1003987,1003791,1003994,4
1003988,1000079,1002983,4
1003989,1003547,1003707,9
1003990,1004362,1000686,6
1003991,1002790,1003820,4
1003992,1003180,1002372,6
1003993,1003316,1004085,1
1003994,1004710,1001383,8
1003995,1000503,1000590,8
1003996,1003758,1003879,9
1003997,1001194,1002913,3
1003998,1001616,1004443,2
1003999,1002533,1001915,9
1004000,1001987,1004090,4
1004001,1000174,1001533,6
1004002,1001245,1000903,2
1004003,1001655,1000600,4
1004004,1003885,1003422,1
1004005,1002877,1002504,9
1004006,1002849,1002134,3
1004007,1000085,1003186,9
1004008,1001492,1002345,1
1004009,1004318,1001357,1
1004010,1000181,1000952,4
1004011,1003511,1003376,8
1004012,1001412,1001738,1
1004013,1002043,1001267,8
1004014,1001001,1000133,4
1004015,1001025,1003312,10
1004016,1001869,1002094,2
1004017,1003435,1003248,6
1004018,1001446,1001596,7
1004019,1001050,1000508,6
1004020,1003977,1002403,2
1004021,1003189,1002218,9
1004022,1000466,1004364,7
1004023,1002749,1004236,7
1004024,1003872,1003148,1
1004025,1003370,1004062,9
1004026,1003718,1002115,10
1004027,1002747,1001278,7
1004028,1000643,1002391,5
1004029,1004826,1002120,8
1004030,1001118,1004549,10
1004031,1002933,1000270,5
1004032,1004654,1000876,4
1004033,1004369,1001989,7
1004034,1002747,1003311,3
1004035,1000873,1001727,6
1004036,1002492,1000812,9
1004037,1002055,1001210,4
1004038,1004142,1003725,2
1004039,1001850,1003943,4
1004040,1001261,1000110,8
1004041,1001480,1000246,1
1004042,1001849,1004048,9
1004043,1001799,1002922,7
1004044,1002605,1001639,9
1004045,1004570,1000789,2
1004046,1003157,1000277,5
1004047,1000941,1002353,5
1004048,1004037,1002327,3
1004049,1003872,1001389,3
1004050,1000020,1000509,2
1004051,1003908,1001380,7
1004052,1004058,1000208,7
1004053,1000137,1002800,5
1004054,1001432,1002927,8
1004055,1002709,1001834,3
1004056,1002945,1000274,10
1004057,1004949,1002726,10
1004058,1004265,1000592,9
1004059,1004714,1001901,3
1004060,1000250,1002624,6
1004061,1004273,1000640,4
1004062,1002469,1000524,4
1004063,1003711,1001011,3
1004064,1004990,1000212,3
1004065,1001976,1001440,6
1004066,1000914,1001563,6
1004067,1003880,1003505,2
1004068,1003970,1004543,2
1004069,1001541,1004254,7
1004070,1000422,1002884,5
1004071,1002007,1000572,7
1004072,1003398,1000494,10
1004073,1000601,1003561,3
1004074,1004108,1002559,3
1004075,1000657,1004697,2
1004076,1000349,1001203,1
1004077,1004839,1003028,4
1004078,1001888,1002214,10
1004079,1002532,1001294,3
1004080,1000653,1002069,7
1004081,1000191,1004492,6
1004082,1002086,1000437,7
1004083,1004379,1003394,8
1004084,1002175,1002558,1
1004085,1001938,1003703,1
1004086,1000539,1003746,9
1004087,1000182,1004791,10
1004088,1000786,1004939,3
1004089,1001629,1003015,6
1004090,1003188,1000899,5
1004091,1003889,1002950,1
1004092,1004890,1001025,4
1004093,1001461,1003851,4
1004094,1003232,1004419,7
1004095,1003348,1002698,1
1004096,1004061,1003447,3
1004097,1002430,1000205,7
1004098,1004658,1000486,1
1004099,1002546,1001149,8
1004100,1003946,1003357,9
1004101,1004110,1000425,10
1004102,1001236,1004750,2
1004103,1002384,1002902,9
1004104,1002814,1001741,9
1004105,1004866,1002788,9
1004106,1002432,1003401,1
1004107,1001984,1001207,3
1004108,1001510,1000475,2
1004109,1003841,1004939,6
1004110,1000787,1000169,10
1004111,1000239,1002950,3
1004112,1002571,1001469,7
1004113,1001236,1004174,2
1004114,1001225,1002058,9
1004115,1000617,1001938,4
1004116,1000403,1002539,2
1004117,1000595,1003489,9
1004118,1001011,1001281,8
1004119,1004031,1004827,8
1004120,1001770,1000506,2
1004121,1002059,1004869,9
1004122,1004458,1002587,8
1004123,1003058,1000432,3
1004124,1002086,1000032,9
1004125,1000303,1001845,10
1004126,1001196,1002879,6
1004127,1000546,1000757,2
1004128,1001242,1002973,6
1004129,1002487,1003265,8
1004130,1001773,1004693,6
1004131,1004300,1004548,10
1004132,1001449,1000975,6
1004133,1001253,1000387,10
1004134,1003646,1002258,1
1004135,1001699,1002064,1
1004136,1002505,1000416,1
1004137,1004628,1003819,2
1004138,1002486,1001679,3
1004139,1004206,1001310,10
1004140,1003382,1002303,10
1004141,1000465,1001062,10
1004142,1003629,1004213,8
1004143,1000614,1000369,2
1004144,1004735,1002375,9
1004145,1002864,1003144,2
1004146,1004840,1001104,2
1004147,1002656,1004525,2
1004148,1002454,1003584,4
1004149,1003839,1002586,4
1004150,1001366,1004026,9
1004151,1001626,1002043,7
1004152,1003988,1004802,3
1004153,1000210,1004461,3
1004154,1003443,1002285,9
1004155,1002637,1001187,4
1004156,1002011,1001075,8
1004157,1004270,1001780,3
1004158,1004914,1003562,6
1004159,1000721,1001744,6
1004160,1002569,1000587,3
1004161,1000463,1003160,3
1004162,1002388,1001873,4
1004163,1001826,1003130,4
1004164,1000752,1003388,9
1004165,1001658,1004530,7
1004166,1003484,1004981,1
1004167,1004337,1001105,7
1004168,1001929,1004752,5
1004169,1003004,1001482,7
1004170,1001779,1003707,1
1004171,1004711,1002040,4
1004172,1001551,1003472,9
1004173,1003481,1000245,7
1004174,1002906,1000155,1
1004175,1000657,1000998,3
1004176,1004482,1005000,9
1004177,1004984,1004471,4
1004178,1004822,1001860,6
1004179,1002641,1002518,7
1004180,1004600,1004178,3
1004181,1002362,1003157,5
1004182,1002185,1004218,3
1004183,1003346,1004055,2
1004184,1000955,1000460,10
1004185,1000392,1002704,8
1004186,1003357,1003874,7
1004187,1000588,1003252,5
1004188,1004032,1003609,3
1004189,1000172,1002679,5
1004190,1001222,1002636,6
1004191,1004698,1002047,2
1004192,1002753,1003801,2
1004193,1000110,1004890,6
1004194,1004971,1002315,9
1004195,1001635,1002196,1
1004196,1002834,1004752,7
1004197,1001608,1002262,2
1004198,1001088,1004414,7
1004199,1001256,1003405,10
1004200,1001569,1000063,8
1004201,1002840,1004633,3
1004202,1000465,1003548,3
1004203,1003725,1003086,2
1004204,1000499,1004224,8
1004205,1002464,1001307,10
1004206,1003133,1001537,8
1004207,1001889,1004995,3
1004208,1000404,1004171,5
1004209,1001228,1004293,4
1004210,1003545,1002106,5
1004211,1004464,1001576,8
1004212,1002916,1004727,6
